a2262915.360365
LAquila  29/06/2022 15:35:30 29/06/2022 15:36:03 0000 0000.000000 0000.000000 00.0 00.0
0001000 0010 0000000 0010 06 0000000 0010 0000000 0010
1 1 1 16380 1 0900 3.75 00532.o 0 0 00 000 00 001000 3.1746 BC0 "green"
1 3 1 02000 1 0900 3.75 00532.o 0 0 00 000 00 001000 3.1746 S2P0 "green"
1 0 1 16380 2 0900 3.75 01064.p 0 0 02 000 12 001000 0.500 BT1 "IR"
1 2 1 02000 2 0900 3.75 01064.p 0 0 02 000 12 001000 0.500 S2A1 "IR"
1 1 1 16380 2 0900 3.75 00355.s 0 0 00 000 00 001000 3.1746 BC1 "UV"
1 3 1 02000 2 0900 3.75 00355.s 0 0 00 000 00 001000 3.1746 S2P1 "UV"
532.000 .o Photon Counting 0 	532.000 .o PC StDev 0 	1064.000 .p Analog 1 	1064.000 .p Analog StDev 1 	355.000 .s Photon Counting 1 	355.000 .s PC StDev 1 
2.08	0	1.02515	0	0.48	0
1	0	0.980098	0	0.76	0
3.44	0	0.982662	0	0.6	0
0.92	0	1.00598	0	3.36	0
3.24	0	1.02479	0	1.52	0
1.44	0	1.00317	0	3.24	0
3.64	0	0.998168	0	3.28	0
3.36	0	1.03297	0	2.44	0
1	0	0.989499	0	2.04	0
3.6	0	1.03077	0	1.2	0
3.08	0	0.992674	0	2.48	0
1.8	0	1.00501	0	2.84	0
2.56	0	1.0243	0	2.12	0
3	0	1.04615	0	2.76	0
1.56	0	1.03602	0	1.44	0
3	0	1.02381	0	0.36	0
2.84	0	1.0293	0	3.28	0
2.68	0	1.0188	0	0.36	0
2.12	0	1.01734	0	1.76	0
1.2	0	1.05348	0	3.56	0
0.88	0	1.05604	0	3.4	0
2.64	0	1.04823	0	2.4	0
2.96	0	0.998779	0	0.32	0
2	0	1.04908	0	2.6	0
0.44	0	0.984493	0	0.88	0
1.44	0	1.01282	0	3.44	0
2.32	0	1.03358	0	2.24	0
0.44	0	0.998535	0	2.36	0
0.96	0	0.983028	0	1.16	0
2.88	0	1.00049	0	2.84	0
2.04	0	1.00781	0	2.96	0
2.8	0	1.02772	0	2.64	0
0.64	0	1.05079	0	3.2	0
0.8	0	1.04542	0	2.44	0
2.2	0	0.988889	0	1.32	0
1.28	0	1.00611	0	2.68	0
0.24	0	1.00549	0	2.52	0
0.28	0	1.02747	0	1.4	0
3	0	1.00427	0	1.96	0
1.2	0	1.02039	0	2.04	0
2.16	0	0.995116	0	1.36	0
0.68	0	0.989499	0	0.48	0
2.96	0	0.997924	0	2.44	0
0.72	0	1.05873	0	3.44	0
2.4	0	1.0398	0	1.76	0
1.2	0	1.03236	0	2.32	0
1.72	0	1.00977	0	0.84	0
2	0	1.02112	0	1.92	0
1.92	0	1.037	0	2.56	0
1.56	0	1.00794	0	2.48	0
3.12	0	1.04933	0	3	0
2.48	0	0.981563	0	1.04	0
1.56	0	1.0442	0	2.64	0
3.4	0	1.03883	0	3.44	0
2.68	0	1.02808	0	0.24	0
3.28	0	1.00098	0	2.84	0
1.28	0	0.983516	0	0.36	0
1.16	0	1.04603	0	2.8	0
1.76	0	1.02882	0	1.84	0
3.04	0	1.02747	0	2.36	0
3	0	1.02271	0	0.2	0
3.44	0	0.976068	0	0.56	0
3.32	0	1.02564	0	1.2	0
1.28	0	1.01111	0	2.16	0
3.24	0	0.999023	0	2	0
1.32	0	1.0083	0	1.56	0
1.52	0	1.01795	0	1.6	0
3.12	0	0.996093	0	1.92	0
3.2	0	0.998657	0	2.16	0
3.08	0	0.998657	0	3.04	0
0.88	0	1.02784	0	2.08	0
1.28	0	0.988156	0	1.68	0
3.12	0	1.0431	0	3.28	0
1.72	0	0.996703	0	2.4	0
2.52	0	0.971429	0	0.2	0
3.12	0	1.00867	0	1.64	0
1.68	0	0.986569	0	1	0
1.64	0	1.0254	0	0.8	0
2.88	0	0.99304	0	0.8	0
3.32	0	1.04371	0	1.72	0
0.76	0	0.994139	0	2.2	0
0.96	0	1.04957	0	2.84	0
3.16	0	0.98315	0	0.68	0
1.04	0	0.976923	0	0.32	0
1.4	0	1.00635	0	1.56	0
2.92	0	1.04261	0	2.8	0
1.36	0	1.03822	0	1.64	0
0.64	0	0.983516	0	0.52	0
1.04	0	1.03053	0	2.68	0
2.04	0	0.988645	0	0.84	0
1.44	0	1.02479	0	2.12	0
2.96	0	0.991575	0	0.28	0
0.52	0	1.03346	0	0.4	0
0.92	0	1.03114	0	0.76	0
2.6	0	1.03053	0	2.28	0
2.36	0	1.00574	0	2.32	0
1.32	0	1.04017	0	2.2	0
0.68	0	1.0105	0	2.08	0
2.8	0	1.0138	0	1.68	0
1.76	0	1.04542	0	1.76	0
2.24	0	0.998901	0	2.16	0
1.04	0	1.01123	0	0.48	0
0.68	0	1.01355	0	2.48	0
2.24	0	1.02808	0	1.48	0
1.72	0	1.00049	0	2.56	0
1	0	1.01832	0	0.32	0
2.24	0	1.05348	0	2.84	0
2.52	0	1.02906	0	1.12	0
2.68	0	1.05739	0	3.12	0
3.16	0	1.01477	0	2.64	0
2.52	0	1.03089	0	0.4	0
3.16	0	1.00317	0	0.36	0
0.76	0	1.05043	0	3.2	0
0.44	0	1.01343	0	0.12	0
2.88	0	1.01209	0	1.52	0
1.12	0	1.03614	0	2.76	0
2.08	0	1.05385	0	2.72	0
1.6	0	0.984615	0	1.8	0
1.52	0	1.03773	0	2.8	0
1.8	0	1.0243	0	2.12	0
2.2	0	1.00122	0	2.84	0
2.04	0	0.990842	0	2.12	0
1.72	0	0.975946	0	0.52	0
1.96	0	1.03687	0	3.04	0
0.6	0	0.973993	0	0.6	0
1.52	0	1.03394	0	1.84	0
2.68	0	0.991087	0	0.32	0
1.04	0	0.992674	0	1.88	0
1.64	0	1.01514	0	1.72	0
0.52	0	1.03236	0	1.6	0
2.48	0	1.0293	0	2.52	0
1.24	0	0.99304	0	0.2	0
2	0	0.989866	0	1.36	0
1.24	0	1.00928	0	2.84	0
1.08	0	1.04396	0	2.04	0
0.44	0	1.00147	0	1.28	0
0.4	0	0.999512	0	1.08	0
0.8	0	1.04628	0	2.96	0
2.72	0	1.03993	0	1.52	0
1.72	0	1.0011	0	2.88	0
1.32	0	0.980952	0	1.24	0
1.92	0	1.01197	0	0.24	0
0.32	0	1.00733	0	2.84	0
2.12	0	0.998535	0	1.52	0
1.72	0	0.981319	0	1.48	0
2	0	0.984737	0	0.04	0
2.48	0	1.0337	0	2.2	0
1.76	0	1.00672	0	2.76	0
2.88	0	1.04408	0	2.52	0
2.96	0	0.997558	0	1.28	0
0.2	0	0.998535	0	1.44	0
0.32	0	0.984982	0	1.56	0
0.6	0	0.998657	0	1.68	0
2.2	0	0.995971	0	1.88	0
0.56	0	1.01514	0	2.84	0
2.12	0	1.01258	0	1.8	0
2.76	0	1.05128	0	2.84	0
2.84	0	0.989377	0	1.12	0
1.88	0	1.00232	0	2.6	0
2.36	0	1.03944	0	2.32	0
2.44	0	0.974359	0	0.4	0
2.48	0	1.00452	0	2.44	0
0.2	0	1.02772	0	0.28	0
2.68	0	1.02796	0	2.6	0
2.92	0	1.0359	0	2.8	0
0.44	0	1.0127	0	2.92	0
1.32	0	0.999389	0	1.56	0
0.08	0	0.989744	0	1.8	0
2.32	0	1.01233	0	0.12	0
1.44	0	0.981441	0	1.44	0
2.56	0	1.02711	0	2.32	0
2.28	0	0.982418	0	0.72	0
0.6	0	1.01783	0	2.52	0
1.56	0	1.04847	0	2.28	0
1.32	0	1.01502	0	1.16	0
0.68	0	1.01477	0	0.6	0
2.24	0	1.01062	0	2.16	0
1.88	0	1.04701	0	2.44	0
1.56	0	1.03541	0	2.68	0
1.24	0	1.02063	0	0.32	0
1.24	0	0.96862	0	0	0
2	0	1.01844	0	2.6	0
1	0	1.05397	0	2.88	0
1.96	0	1.05201	0	2.88	0
2.8	0	1.0293	0	1.28	0
0.6	0	1.04505	0	2.2	0
2.32	0	1.0348	0	1.24	0
0.56	0	1.01722	0	1.08	0
2.76	0	1.01587	0	1.8	0
0.2	0	1.01184	0	2.36	0
1.6	0	0.987057	0	0.88	0
1.28	0	1.03895	0	2.72	0
0.28	0	1.03883	0	2.32	0
2.6	0	0.996581	0	0.04	0
0.68	0	1.02125	0	1	0
0.08	0	1.02943	0	1.96	0
2.36	0	0.978755	0	0.92	0
2.48	0	0.981685	0	0.12	0
1.16	0	1.00501	0	1.48	0
2.72	0	1.03455	0	2.8	0
0.2	0	1.01551	0	1.2	0
2.88	0	0.985836	0	1.64	0
1.76	0	0.997436	0	0.56	0
0.64	0	0.994139	0	2.28	0
2.76	0	1.03516	0	2.16	0
2.2	0	1.0359	0	2	0
2.12	0	1.02698	0	2.36	0
2.28	0	1.01648	0	2.4	0
1.6	0	0.990354	0	1.76	0
1.68	0	1.02882	0	0.96	0
1	0	1.02821	0	1.24	0
2.12	0	1.0072	0	1.88	0
2.72	0	0.99768	0	2.64	0
1.44	0	1.0337	0	1.04	0
2.12	0	1.04799	0	2.72	0
1.2	0	0.998046	0	2.4	0
2.84	0	1.0033	0	1.4	0
0.12	0	0.979853	0	1.16	0
1.52	0	1.00586	0	0.68	0
1.08	0	1.00562	0	1.92	0
0.24	0	0.986569	0	1.28	0
0.92	0	1.0475	0	2.32	0
2.44	0	1.04603	0	2.52	0
1.56	0	1.0105	0	2.56	0
2.72	0	1.04945	0	2.24	0
1.96	0	1.03065	0	0.64	0
0.6	0	1.00916	0	2.16	0
2.4	0	0.976435	0	0.4	0
0.8	0	0.993773	0	1	0
2.72	0	1.02991	0	0.92	0
2.32	0	0.977411	0	0.04	0
0.28	0	1.02259	0	1.44	0
1	0	1.00354	0	1.36	0
2.44	0	1.02479	0	1.84	0
2.2	0	0.993651	0	1.28	0
1.88	0	1.0072	0	0.04	0
0.08	0	1.01026	0	1.04	0
2.56	0	0.994505	0	1	0
1.6	0	1.01783	0	1.48	0
0.08	0	1.03284	0	1.2	0
2.16	0	1.01551	0	1.96	0
2.72	0	1.00085	0	2.48	0
2.56	0	0.98083	0	0.36	0
2.4	0	1.01941	0	2.44	0
2.32	0	1.01111	0	2.64	0
2.64	0	1.02393	0	2.28	0
1.44	0	1.04139	0	2.4	0
0.56	0	1.00147	0	2.68	0
1.2	0	1.04554	0	2.12	0
1.12	0	1.01368	0	2.12	0
1.2	0	0.993529	0	0.2	0
0.56	0	1.00379	0	0.08	0
0.96	0	1.00635	0	2.12	0
2.36	0	0.988767	0	1.68	0
2.4	0	0.980586	0	0.8	0
1.44	0	1.04432	0	1.76	0
0.56	0	1.03516	0	2.6	0
2.36	0	0.993284	0	2	0
0.44	0	0.986203	0	1.48	0
0.6	0	1.01661	0	0.52	0
1.88	0	1.00464	0	1.32	0
0.44	0	0.99072	0	0.4	0
0.12	0	1.04676	0	2.64	0
0.56	0	1.02625	0	2.52	0
0.4	0	1.01941	0	1.12	0
2.32	0	1.01746	0	1.24	0
1.52	0	1.03578	0	2.36	0
2.52	0	1.02576	0	0	0
0.92	0	1.00281	0	1.88	0
0.28	0	1.00672	0	1.24	0
0.84	0	1.00024	0	0.88	0
1.96	0	1.01123	0	0.48	0
0.08	0	1.04432	0	2.52	0
1.32	0	1.01062	0	0.88	0
0.76	0	0.987546	0	2	0
2.6	0	1.01868	0	2.52	0
0.76	0	1.03785	0	2.4	0
1.76	0	1.02381	0	0.64	0
2.08	0	0.992796	0	1.68	0
2.16	0	0.976801	0	0.96	0
1.2	0	0.989866	0	1	0
2.52	0	0.969597	0	0	0
1.8	0	0.983639	0	1.76	0
0	0	1.03736	0	1.12	0
1.6	0	1.01624	0	0	0
0.96	0	1.01319	0	1.36	0
1.64	0	1.00122	0	0.84	0
1.08	0	1.03077	0	1.4	0
0.72	0	1.03907	0	1.88	0
0.08	0	0.993773	0	2.4	0
0	0	1.03614	0	0.76	0
1.88	0	0.977656	0	0	0
0	0	1.01306	0	0.08	0
2.56	0	1.02686	0	2.08	0
1.44	0	1.04066	0	2	0
2.16	0	1.00391	0	1.16	0
2.4	0	0.997924	0	0.96	0
0.44	0	0.998291	0	0.6	0
0.08	0	1.02747	0	1.72	0
2.56	0	1.03541	0	1.52	0
0.92	0	0.979853	0	0.72	0
1.4	0	0.99768	0	0.84	0
1.08	0	1.02381	0	1.16	0
0.08	0	0.988034	0	0.32	0
0.48	0	0.995482	0	0.12	0
2.08	0	0.987302	0	1.32	0
0.84	0	1.00501	0	1.2	0
1.88	0	1.01136	0	0.12	0
0.08	0	1.03419	0	2.24	0
0.88	0	0.975702	0	0.84	0
1.84	0	1.03724	0	2.48	0
1.64	0	0.991087	0	2.16	0
1.04	0	1.00476	0	0	0
1.44	0	1.0293	0	0.48	0
2	0	0.992918	0	1.32	0
0.88	0	0.989744	0	0	0
1.24	0	0.977778	0	0.88	0
1.24	0	1.00611	0	0.48	0
1.72	0	1.00403	0	1.36	0
1.6	0	1.00085	0	0.48	0
0.48	0	1.00452	0	1.12	0
0.44	0	0.998168	0	2.28	0
2.4	0	1.00781	0	0	0
0.28	0	0.991209	0	0.6	0
2.04	0	0.995482	0	0	0
1.56	0	0.998657	0	0.92	0
1.8	0	1.02308	0	2.48	0
1.92	0	1.04628	0	2.12	0
0	0	1.03065	0	0.84	0
0	0	1.00525	0	0.08	0
2.24	0	1.01233	0	0.04	0
1.92	0	0.995726	0	1.76	0
0.32	0	1.04115	0	1.6	0
0	0	1.01929	0	2.08	0
0.04	0	1.03346	0	2.16	0
1.84	0	1.0072	0	1.6	0
2.32	0	1.00879	0	0.84	0
1.56	0	0.977778	0	0.6	0
1.24	0	0.989744	0	0.2	0
0.36	0	0.986569	0	0.12	0
0.44	0	1.01856	0	1.8	0
1.68	0	0.982051	0	1.32	0
0.8	0	1.02332	0	0.24	0
2.08	0	1.04029	0	2.16	0
0.88	0	1.00012	0	0.24	0
0.24	0	1.03736	0	0.76	0
2.2	0	1.03407	0	0.84	0
0.96	0	1.00611	0	0.76	0
1.68	0	1.0022	0	1.32	0
2.36	0	1.03382	0	2.28	0
2.04	0	1.02234	0	1.36	0
0.28	0	1.00708	0	1.32	0
1.72	0	0.98547	0	0.92	0
0.8	0	1.00403	0	0.52	0
1.96	0	0.980586	0	0	0
0.52	0	1.01197	0	1.76	0
0	0	1.00354	0	1.64	0
2	0	1.0177	0	0.28	0
1.08	0	1.01587	0	2.24	0
0.8	0	1.00781	0	2.04	0
0	0	1.03223	0	0.64	0
0.44	0	0.980952	0	0.84	0
0.12	0	1.01941	0	0.08	0
2.12	0	1.02137	0	0	0
2.12	0	0.999878	0	0.8	0
0	0	0.995482	0	1.6	0
1.56	0	1.02002	0	1.2	0
0.08	0	1.01954	0	1.4	0
1.96	0	0.988767	0	0.32	0
0	0	0.987912	0	1.2	0
0.36	0	1.03785	0	1.12	0
1.28	0	1.03468	0	1.16	0
1.84	0	1.02918	0	2.2	0
2.32	0	0.985714	0	1.84	0
0.52	0	0.985348	0	1.36	0
1.72	0	0.994994	0	1.6	0
1.84	0	0.976679	0	0	0
2.04	0	1.01661	0	2.2	0
0.6	0	1.03004	0	1.16	0
0.64	0	1.02894	0	0	0
2.24	0	1.02882	0	1.12	0
1.16	0	1.01954	0	0.68	0
0.04	0	0.994261	0	1	0
1.44	0	1.03748	0	1.56	0
1.08	0	1.0105	0	1.32	0
0.96	0	1.02454	0	0.04	0
1.2	0	0.984493	0	1.76	0
2.2	0	1.00525	0	1.04	0
0.8	0	1.0304	0	1.76	0
0.88	0	1.01148	0	2.04	0
0.64	0	1.02808	0	1.92	0
0.76	0	0.997192	0	0	0
0.68	0	0.984615	0	1.76	0
0.4	0	0.986447	0	0	0
2.08	0	0.974237	0	0.6	0
0	0	1.04127	0	1.28	0
0.28	0	1.02308	0	1.24	0
1.2	0	1.01575	0	2.16	0
0.88	0	0.984249	0	0	0
1.2	0	1.00855	0	0	0
1.36	0	1.00366	0	0.36	0
0.52	0	0.972894	0	0.52	0
2.04	0	1.02125	0	0.2	0
0.8	0	1.02491	0	0.08	0
1.56	0	1.01099	0	1.6	0
1	0	0.990354	0	2.08	0
1.2	0	1.00672	0	1.04	0
2	0	0.983272	0	1.48	0
0.76	0	0.988034	0	1.64	0
0.08	0	1.02845	0	2.12	0
0.04	0	0.995604	0	1.56	0
1.48	0	1.00098	0	0.04	0
1.92	0	0.985836	0	2	0
0.56	0	0.989866	0	1	0
0	0	1.00171	0	1.8	0
0.96	0	1.00647	0	0.32	0
1.12	0	0.992552	0	0	0
1	0	1.00525	0	1.04	0
0.44	0	1.0011	0	0.96	0
0.68	0	0.99536	0	1.08	0
1.2	0	1.02442	0	2	0
0.16	0	1.00513	0	1.16	0
2.04	0	0.986569	0	0.64	0
1.12	0	1.00147	0	1.92	0
0.44	0	0.973504	0	0.36	0
0.96	0	0.999389	0	0	0
0	0	1.00195	0	1.56	0
1.92	0	1.04005	0	1.44	0
0.08	0	1.02955	0	0.96	0
2.16	0	0.988645	0	0.32	0
1.28	0	0.975946	0	0	0
0.36	0	0.96862	0	0	0
0	0	1.03333	0	1.56	0
0.36	0	0.976435	0	0.48	0
0.4	0	0.977656	0	0	0
1.88	0	1.00147	0	1.8	0
0	0	0.97094	0	0	0
1.52	0	1.03175	0	1.96	0
1.48	0	1.02027	0	1.72	0
0.92	0	1.02723	0	0.6	0
0.88	0	1.02283	0	0.68	0
1.32	0	0.994017	0	0	0
1.76	0	1.01001	0	0.56	0
0.04	0	1.02466	0	1.88	0
2	0	0.994994	0	1.84	0
2.08	0	1.00403	0	0.72	0
1.64	0	1.01441	0	1.04	0
0.28	0	0.991087	0	0.24	0
1.8	0	1.03468	0	2.16	0
1.32	0	0.992674	0	0.84	0
1.4	0	0.999145	0	1.64	0
0.68	0	0.984249	0	0.56	0
0.96	0	1.0304	0	0.08	0
0.52	0	1.01294	0	1.08	0
1.32	0	1.00147	0	0.36	0
1.6	0	1.01819	0	0.08	0
1.4	0	0.997314	0	1.76	0
1.12	0	0.999145	0	1.6	0
1.84	0	1.00672	0	0.44	0
1.96	0	1.03321	0	1.52	0
0.64	0	1.01832	0	1.32	0
0.44	0	1.02711	0	0.04	0
0	0	1.01905	0	1.36	0
1.88	0	1.02149	0	1.36	0
1.08	0	1.04322	0	1.76	0
0.56	0	1.0326	0	0.56	0
0.68	0	1.02527	0	0.32	0
0	0	1.00464	0	0.84	0
1.16	0	1.00134	0	0.52	0
0.08	0	1.04212	0	1.44	0
0.76	0	1.01184	0	1.36	0
0.08	0	1.00488	0	0.04	0
1.72	0	0.983761	0	0	0
0	0	1.00049	0	0.16	0
0.56	0	1.00647	0	0.64	0
1.72	0	1.00904	0	1.2	0
0	0	1.02112	0	0.84	0
0	0	0.988278	0	0.84	0
0	0	1.04042	0	1.6	0
0.12	0	1.02173	0	1.44	0
0	0	1.02918	0	0.24	0
1.4	0	1.0127	0	1.04	0
1.44	0	0.991575	0	0.2	0
0.96	0	0.992796	0	1.84	0
1.32	0	1.03932	0	1.72	0
0.92	0	0.992796	0	0.32	0
1.6	0	0.993529	0	1.44	0
0.92	0	1.01453	0	0.6	0
0.2	0	1.03394	0	1.44	0
1.84	0	1.01477	0	0.92	0
0.16	0	1.01917	0	1.16	0
0.36	0	1.01758	0	0.88	0
0.4	0	0.970208	0	0.12	0
0.2	0	0.987546	0	1.88	0
0.04	0	1.02772	0	1.96	0
1.44	0	0.992308	0	0.76	0
0.52	0	1.00012	0	0	0
0.92	0	0.98486	0	1.12	0
0	0	1.00916	0	0.16	0
1.68	0	1.00574	0	0.88	0
0.04	0	0.989988	0	1.92	0
0.64	0	0.988889	0	1.48	0
1.72	0	1.00244	0	1.8	0
1.52	0	0.967521	0	0	0
1.36	0	0.987424	0	1.24	0
0.96	0	0.984371	0	1.48	0
0.72	0	1.04017	0	1.08	0
1.52	0	1.0293	0	0.12	0
0	0	0.984005	0	0.72	0
0	0	1.03431	0	1.64	0
0.92	0	1.02137	0	0	0
0.44	0	1.03346	0	1.96	0
1.12	0	1.00549	0	1.2	0
0.16	0	1.0011	0	1.04	0
0.84	0	1.00647	0	1.2	0
1.44	0	0.994628	0	1.48	0
0	0	1.03138	0	0.6	0
0.84	0	1.02662	0	0.64	0
1.84	0	1.00073	0	0.12	0
0.28	0	1.0022	0	1.88	0
0	0	1.01148	0	1.6	0
1.16	0	0.985592	0	1.24	0
0.64	0	1.02173	0	1.56	0
0.12	0	1.00867	0	0.92	0
0.28	0	0.986325	0	1.36	0
1.56	0	0.992918	0	0.16	0
0.8	0	1.01343	0	0	0
0.76	0	0.988645	0	0	0
1.84	0	1.00867	0	0.84	0
0	0	1.02894	0	0.16	0
0.28	0	0.989133	0	0.84	0
0.16	0	1.00403	0	0.24	0
0.76	0	0.969353	0	0.08	0
0	0	1.01905	0	1.36	0
0.84	0	1.01148	0	1.72	0
0.08	0	1.02906	0	1	0
0.36	0	1.01441	0	0	0
0.84	0	1.02295	0	1.8	0
1.32	0	1.02247	0	0.88	0
0.24	0	1.04396	0	1.6	0
0.28	0	0.99707	0	0.24	0
0.2	0	0.980342	0	0.2	0
0.8	0	1.01856	0	0.28	0
0.36	0	1.00879	0	0.08	0
1	0	0.987302	0	0.76	0
1.16	0	0.990476	0	0.84	0
0.6	0	0.993895	0	0	0
1.68	0	0.987302	0	0	0
1.6	0	1.02601	0	0	0
1.72	0	1.0072	0	1.8	0
1.56	0	1.00623	0	1.08	0
1.04	0	0.969353	0	0.08	0
0.88	0	0.982662	0	0	0
1.56	0	0.984493	0	0	0
0.2	0	1.00061	0	0	0
1.24	0	0.991697	0	0.24	0
1.12	0	1.0149	0	1.12	0
1	0	1.02967	0	1.16	0
1.44	0	0.976557	0	0.12	0
0.28	0	1.00781	0	0.44	0
0	0	0.987302	0	1.36	0
0.32	0	0.971673	0	0.08	0
1.84	0	0.99475	0	1.4	0
1.52	0	1.00708	0	0.56	0
1.16	0	1.01746	0	0.88	0
1.84	0	1.02918	0	0.6	0
0.72	0	1.00598	0	0.28	0
0	0	0.990354	0	1.76	0
0.32	0	0.980342	0	0.76	0
0.76	0	0.990354	0	1.72	0
1.28	0	1.00879	0	0.4	0
0	0	0.993895	0	0	0
1.36	0	1.0116	0	1.36	0
0.32	0	0.981197	0	1.32	0
0	0	1	0	0.96	0
1.44	0	0.992552	0	1.64	0
1.12	0	0.987057	0	0	0
0.92	0	1.00586	0	0.12	0
0.84	0	1.02222	0	0.36	0
0.12	0	1.03516	0	0.76	0
0.24	0	0.997436	0	0	0
1.24	0	0.973871	0	0	0
1.76	0	1.03089	0	0.56	0
0	0	1.02381	0	1.44	0
1.68	0	0.989988	0	1.28	0
0.04	0	1.00647	0	0.92	0
1.08	0	1.00293	0	1	0
0.76	0	1.03651	0	1.28	0
0.24	0	0.993284	0	0.84	0
1.16	0	0.987912	0	1.08	0
1.2	0	1.02234	0	1.16	0
1.48	0	0.976679	0	0.8	0
0.48	0	1.01966	0	1	0
0.4	0	0.975702	0	0.16	0
0.24	0	1.00049	0	1.24	0
0.12	0	1.01026	0	1.6	0
1.28	0	0.99072	0	1.04	0
1.6	0	1.01746	0	0	0
1.68	0	1.02833	0	1.36	0
1.24	0	0.978877	0	0.28	0
0.72	0	0.991697	0	0.84	0
0	0	0.998657	0	1.76	0
0.84	0	1.00012	0	0	0
0	0	1.00965	0	1.4	0
0.92	0	1.01758	0	0	0
0.92	0	1.01245	0	0.44	0
0.88	0	1.03822	0	0.88	0
0.28	0	1.00476	0	1.24	0
0.32	0	1.00513	0	0.44	0
1.6	0	0.979243	0	0.28	0
1.72	0	1.01136	0	0	0
0	0	1.02882	0	1.16	0
0	0	0.99304	0	0.28	0
1.56	0	0.982662	0	0	0
0	0	1.01587	0	0.12	0
1.48	0	1.016	0	1.32	0
1.56	0	0.999756	0	0	0
1.32	0	1.02002	0	1.72	0
0	0	1.0381	0	1.6	0
0	0	0.97326	0	0.2	0
0.4	0	0.982295	0	0.8	0
0	0	0.987912	0	1	0
0.84	0	1.00562	0	1.6	0
0.16	0	1.00305	0	1.04	0
0.12	0	1.00794	0	0	0
1.2	0	0.999756	0	1.64	0
0.04	0	0.982784	0	0.96	0
0.52	0	0.975946	0	0.8	0
1.24	0	1.00208	0	1.2	0
0	0	1.02515	0	0.4	0
0.48	0	1.02613	0	0.4	0
0.4	0	0.980708	0	1.16	0
1.04	0	1.00379	0	0.96	0
0.52	0	1.02894	0	1.68	0
1.2	0	0.993651	0	1.48	0
1.64	0	1.02173	0	0.6	0
1.48	0	1.02735	0	0.52	0
0	0	1.00708	0	1.32	0
0.16	0	0.982784	0	1.04	0
1.44	0	1.00012	0	1.28	0
0	0	1.03468	0	1.16	0
1	0	0.997558	0	1.4	0
0.6	0	1.02063	0	1.64	0
0.96	0	1.01905	0	0.88	0
0.88	0	0.986935	0	1.12	0
0	0	0.990965	0	1.32	0
0	0	0.983394	0	1.6	0
1.56	0	1.02271	0	0	0
0.24	0	1.03602	0	0.92	0
1.64	0	1.016	0	0.04	0
0	0	0.980342	0	0	0
0.28	0	1.04139	0	1.36	0
0	0	1.02405	0	0.88	0
1.12	0	1.03468	0	0.96	0
1.2	0	1.02625	0	0.96	0
1.64	0	1.01502	0	1	0
1.24	0	1.00989	0	0.96	0
1.16	0	1.01136	0	0.44	0
0.08	0	1.01392	0	0.44	0
0	0	0.986081	0	0.52	0
1.36	0	0.98486	0	0	0
0	0	1.01465	0	0	0
0.68	0	0.991331	0	0.16	0
0	0	1.02405	0	1.24	0
1.08	0	1.03858	0	1.44	0
0.12	0	0.9884	0	1	0
1.32	0	0.971917	0	0	0
0	0	0.989011	0	1.24	0
1.12	0	1.0072	0	0.08	0
0.36	0	0.993529	0	0	0
0	0	0.994628	0	0.24	0
1.52	0	1.0127	0	0.2	0
0.12	0	1.03968	0	1.08	0
1.64	0	1.01648	0	0	0
0	0	0.993407	0	0.96	0
1.36	0	1.00928	0	0	0
0.56	0	1.02589	0	0	0
0	0	1.02002	0	0.56	0
0	0	1.01331	0	0.72	0
0.28	0	1.03175	0	0.92	0
0	0	1.04005	0	1.52	0
0	0	1.00818	0	0.24	0
0.36	0	0.979731	0	0	0
1.04	0	0.988278	0	0.36	0
0.88	0	0.992308	0	0	0
0.56	0	1.02686	0	0	0
0	0	1.02979	0	0.96	0
0	0	1.00806	0	1.52	0
1.56	0	1.02784	0	0	0
0.28	0	1.02332	0	0.48	0
0.04	0	1.01074	0	0.16	0
0	0	0.991087	0	1.24	0
1.52	0	0.994383	0	0.44	0
0.6	0	1.02759	0	0.84	0
0	0	1.00366	0	1.2	0
1.44	0	1.00293	0	0.12	0
0.88	0	0.992796	0	0	0
0	0	1.00024	0	0.88	0
0	0	0.98486	0	0.6	0
0.6	0	1.01807	0	1	0
0.24	0	0.98547	0	0.36	0
0.16	0	1.03993	0	1.32	0
1.08	0	1.02039	0	0.24	0
1.04	0	1.01673	0	0.52	0
0	0	1.01465	0	0.76	0
0.36	0	1.01416	0	0	0
0.8	0	1.01294	0	1.08	0
0	0	0.99243	0	0.36	0
0.2	0	1.01685	0	0.4	0
0	0	1.02234	0	1.24	0
0.08	0	0.991819	0	0.64	0
0	0	0.967643	0	0	0
0	0	1.02772	0	1.6	0
0.16	0	1.00818	0	0.56	0
0.56	0	1.0083	0	0	0
0.04	0	1.02564	0	0.68	0
0	0	0.997436	0	0.44	0
0.68	0	0.989133	0	0.64	0
1.44	0	1.03211	0	1.56	0
0	0	1.0094	0	0	0
0	0	1.03077	0	0.08	0
1.28	0	0.980952	0	0.8	0
1.32	0	0.995238	0	0.92	0
1.12	0	0.995482	0	0.8	0
0	0	0.997558	0	0	0
0.76	0	1.02637	0	0.12	0
0.12	0	1.00525	0	1.04	0
1	0	0.975824	0	0.52	0
0.84	0	0.973993	0	0.52	0
1	0	0.974725	0	0.04	0
0.12	0	1.01917	0	1.04	0
