a2092723.262612
L'Aquila 27/09/2020 23:26:09 27/09/2020 23:26:26 0650 0013.384373 0052.542185 00.0 00.0
0000500 0010 0000000 0010 05 0000000 0000 0000000 0000
1 0 1 16380 0 0800 3.75 00355.o 0 0 02 000 12 000500 0.500 BT0 "ch1 UV-AIR"
1 2 1 04090 0 0800 3.75 00355.o 0 0 02 000 12 000500 0.500 S2A0 "ch1 UV-AIR"
1 1 1 16380 0 0800 3.75 00355.o 0 0 00 000 00 000500 3.1746 BC0 "ch1 UV-AIR"
1 3 1 04090 0 0800 3.75 00355.o 0 0 00 000 00 000500 3.1746 S2P0 "ch1 UV-AIR"
1 1 1 16380 1 0800 3.75 00386.o 0 0 00 000 00 000500 3.1746 BC1 "ch2 UV-N2"
355.000 .o Analog 0 	355.000 .o Analog StDev 0 	355.000 .o Photon Counting 0 	355.000 .o PC StDev 0 	386.000 .o Photon Counting 1 
0.980464	0.0154867	0.48	0.19339	0.64
1.0022	0.0156616	0	0	0.72
1.0293	0.0158692	1.68	0.368873	1.52
1.01807	0.0157818	0.16	0.114601	0.32
0.998535	0.0156288	0	0	0.48
0.989255	0.0155523	1.6	0.358129	1.28
1.02833	0.0158583	0	0	0.88
0.990965	0.0155632	0	0	0.56
1.01368	0.015749	0	0	0.48
0.982662	0.0154977	0	0	0
1.00684	0.0156944	0	0	0.88
0.992674	0.0155851	0.56	0.211296	0
1.01074	0.0157272	0.48	0.19339	0.56
0.989011	0.0155523	1.2	0.30441	0.88
1.02613	0.0158474	0.48	0.19339	1.76
1.00806	0.0157053	1.52	0.350967	1.52
0.988767	0.0155523	0.88	0.261434	0.24
0.994139	0.015596	1.6	0.358129	0
0.958974	0.0153119	0.4	0.179065	1.36
1.00415	0.0156725	1.6	0.358129	1.44
1.03272	0.0158911	0	0	0.8
0.971917	0.0154212	0.88	0.261434	1.68
1.02711	0.0158474	1.92	0.390361	0
0.949939	0.0152463	0	0	1.44
0.971184	0.0154102	1.04	0.286503	0
1.02271	0.0158146	1.52	0.350967	0.96
0.987057	0.0155414	1.28	0.325898	1.84
0.986081	0.0155304	0.48	0.19339	0.72
1.03663	0.0159239	1.28	0.325898	0
0.987302	0.0155414	0.08	0.0787884	0.16
0.965568	0.0153665	0	0	0.32
0.995604	0.0156069	1.52	0.350967	0
0.956777	0.0153009	0	0	0
0.996825	0.0156179	0	0	0.48
1.02002	0.0157927	0	0	0.24
1.02979	0.0158692	1.04	0.286503	0
1.01343	0.0157381	1.84	0.383198	0
0.973871	0.0154321	0.72	0.236365	0.96
1.03663	0.0159239	1.04	0.286503	1.84
1.02466	0.0158255	0	0	1.52
1.02857	0.0158583	1.6	0.358129	1.36
0.991453	0.0155742	0	0	1.44
0.978999	0.0154758	1.12	0.293666	0.24
0.989255	0.0155523	0.16	0.114601	0.8
1.0083	0.0157053	0	0	0
1.05153	0.0160332	1.52	0.350967	0.72
1.01465	0.015749	0	0	0
1.00733	0.0156944	1.84	0.383198	1.04
0.957265	0.0153009	0	0	1.84
0.978999	0.0154758	0	0	0.48
0.980952	0.0154867	0.4	0.179065	0
1.04786	0.0160113	1.68	0.368873	0.48
1.01758	0.0157709	0.88	0.261434	0.8
1.03321	0.015902	1.68	0.368873	1.52
1.02173	0.0158037	0.32	0.161158	0.96
1.01563	0.01576	0	0	0.32
1.04493	0.0159895	0.8	0.25069	0.24
1.0337	0.015902	0	0	0.64
1.0464	0.0160004	1.2	0.30441	1.12
0.975092	0.015443	0	0	0
0.988278	0.0155414	0.96	0.275759	0
0.980708	0.0154867	0.4	0.179065	0
1.02784	0.0158583	1.12	0.293666	0
1.04567	0.0159895	1.04	0.286503	1.44
0.996337	0.0156069	0.16	0.114601	0.8
0.964103	0.0153556	0	0	0
1.00391	0.0156725	0	0	0
1.02027	0.0157927	0.56	0.211296	0
0.974603	0.015443	0	0	0.4
0.981197	0.0154867	0	0	1.12
1.0464	0.0160004	0.64	0.225621	1.36
0.978022	0.0154649	0	0	1.04
1.05226	0.0160441	1.76	0.376036	0.64
0.953358	0.0152681	0	0	1.44
0.97558	0.015443	0.88	0.261434	1.36
1.00562	0.0156835	1.68	0.368873	0
1.00611	0.0156835	0	0	0
1.03126	0.0158802	0.88	0.261434	0.4
0.984127	0.0155195	1.28	0.325898	0.96
0.967277	0.0153774	0	0	1.28
0.980708	0.0154867	0.16	0.114601	1.36
1.00342	0.0156616	0	0	0
1.04811	0.0160113	1.04	0.286503	0.72
1.00098	0.0156507	0	0	0.8
0.989011	0.0155523	1.36	0.33306	0
1.00977	0.0157162	1.76	0.376036	0.4
0.961661	0.0153337	0	0	0.48
1.00024	0.0156397	0	0	1.12
0.953602	0.0152681	0	0	0.96
1.02955	0.0158692	1.76	0.376036	0
0.994872	0.015596	1.04	0.286503	0
1.03028	0.0158692	0	0	0.48
1.03785	0.0159348	0	0	0
1.02393	0.0158255	1.44	0.343804	1.76
1.01368	0.015749	0.32	0.161158	1.68
0.955067	0.0152791	0	0	0.48
1.00049	0.0156397	1.12	0.293666	0
1.0337	0.015902	0	0	0.72
1.02222	0.0158146	0	0	0
1.02125	0.0158037	0.16	0.114601	1.6
0.967277	0.0153774	1.04	0.286503	1.68
0.963126	0.0153446	0.88	0.261434	0.16
1.01587	0.01576	1.28	0.325898	1.68
1.01514	0.01576	0.48	0.19339	1.68
1.01612	0.01576	1.68	0.368873	1.6
1.03492	0.015913	0.88	0.261434	0.16
1.02711	0.0158474	1.36	0.33306	0
0.988523	0.0155523	0	0	0
1.01368	0.015749	0	0	1.28
0.966056	0.0153665	0.08	0.0787884	0.4
1.04103	0.0159567	1.44	0.343804	0.56
1.02759	0.0158583	1.12	0.293666	0
0.978022	0.0154649	0	0	0.24
0.989744	0.0155632	1.36	0.33306	1.28
0.965812	0.0153665	0.8	0.25069	0.64
1.01929	0.0157927	0.88	0.261434	0.64
1.00855	0.0157053	0	0	0.4
1.04078	0.0159567	0	0	0.24
1.05348	0.016055	1.12	0.293666	0
0.984127	0.0155195	1.04	0.286503	1.76
1.0293	0.0158692	0.96	0.275759	1.68
1.03956	0.0159458	0.16	0.114601	1.28
1.00781	0.0156944	1.04	0.286503	0
1.00855	0.0157053	0.56	0.211296	0.48
0.981197	0.0154867	1.68	0.368873	1.36
0.985836	0.0155304	0.72	0.236365	1.04
1.01123	0.0157272	0	0	1.52
0.970208	0.0153993	0.08	0.0787884	1.68
1.01245	0.0157381	1.6	0.358129	0.4
1.0044	0.0156725	1.6	0.358129	0
1.00562	0.0156835	0.88	0.261434	0.88
0.973382	0.0154321	0.32	0.161158	1.2
1.01001	0.0157162	1.68	0.368873	1.04
0.973382	0.0154321	0.32	0.161158	0.32
1.00513	0.0156835	0.32	0.161158	0
0.970452	0.0154102	0	0	0.08
1.05421	0.016055	1.28	0.325898	1.6
1.03614	0.0159239	0	0	0.24
1.00293	0.0156616	0.72	0.236365	0
0.999756	0.0156397	0	0	1.68
1.03639	0.0159239	0.96	0.275759	0.56
1.02857	0.0158583	1.12	0.293666	1.76
1.03053	0.0158802	0	0	1.2
1.03468	0.015902	1.6	0.358129	0.96
1.00513	0.0156835	1.36	0.33306	0.56
0.977534	0.0154649	1.6	0.358129	0.24
1.02271	0.0158146	0.4	0.179065	0
0.968498	0.0153884	0.24	0.13967	0
0.978755	0.0154758	0.8	0.25069	1.36
1.03639	0.0159239	0.56	0.211296	1.04
1.0398	0.0159458	0.56	0.211296	0.24
1.00611	0.0156835	1.36	0.33306	1.6
0.988034	0.0155414	0.56	0.211296	0.88
0.950916	0.0152463	0	0	1.36
1.00269	0.0156616	0.24	0.13967	0.24
1.02295	0.0158146	0	0	0.56
1.0359	0.015913	0.72	0.236365	1.28
0.997558	0.0156179	0.48	0.19339	1.6
0.999756	0.0156397	0	0	1.44
0.989011	0.0155523	0	0	1.44
0.958974	0.0153119	0	0	1.6
1.02466	0.0158255	0.32	0.161158	0
0.977045	0.0154539	0.88	0.261434	0.24
0.977778	0.0154649	0	0	1.12
1.00806	0.0157053	0	0	0.88
1.0525	0.0160441	1.36	0.33306	0.8
1.0127	0.0157381	0	0	1.44
1.00269	0.0156616	0.72	0.236365	0
0.989744	0.0155632	0.16	0.114601	0
1.0442	0.0159785	0.72	0.236365	0.8
0.997314	0.0156179	0.88	0.261434	0
1.03565	0.015913	0.32	0.161158	0.48
1.02002	0.0157927	0	0	0
0.977289	0.0154649	0	0	1.28
1.05104	0.0160332	1.2	0.30441	0.96
0.968987	0.0153993	1.04	0.286503	1.12
0.992918	0.0155851	1.2	0.30441	1.28
0.969963	0.0153993	0	0	1.12
1.02125	0.0158037	0	0	0.16
1.04005	0.0159458	1.68	0.368873	0
1.03956	0.0159458	1.6	0.358129	0.64
0.981685	0.0154977	0	0	0
1.03907	0.0159458	1.6	0.358129	0
1.03101	0.0158802	0	0	0.88
0.998535	0.0156288	0	0	0.4
1.02393	0.0158255	1.44	0.343804	0
0.987057	0.0155414	0.08	0.0787884	0
1.03956	0.0159458	0	0	1.52
0.974603	0.015443	1.04	0.286503	1.44
1.0486	0.0160113	1.04	0.286503	1.36
1.02979	0.0158692	1.36	0.33306	0
1.0381	0.0159348	0	0	0
1.01563	0.01576	0	0	0
1.01172	0.0157272	1.28	0.325898	1.2
0.965568	0.0153665	0.72	0.236365	1.6
0.994383	0.015596	0.96	0.275759	0.24
1	0.0156397	0	0	0.08
0.978999	0.0154758	0.8	0.25069	1.52
1.02589	0.0158365	0	0	0
1.02393	0.0158255	0.64	0.225621	1.44
0.992674	0.0155851	0.16	0.114601	0.96
0.969475	0.0153993	0	0	1.6
1.01661	0.0157709	0	0	0.72
1.02418	0.0158255	1.04	0.286503	0.32
0.973871	0.0154321	0.8	0.25069	0.8
1.01368	0.015749	1.04	0.286503	0
1.021	0.0158037	0	0	0.08
0.985836	0.0155304	0.88	0.261434	0.4
1.02369	0.0158255	1.04	0.286503	0.88
1.03712	0.0159239	1.12	0.293666	0.16
0.982906	0.0155086	0.56	0.211296	0
0.999512	0.0156397	0	0	1.2
1.01172	0.0157272	1.12	0.293666	0.64
1.01783	0.0157818	0	0	1.28
1.02784	0.0158583	0	0	0
1.0083	0.0157053	1.2	0.30441	1.36
0.971429	0.0154102	0.96	0.275759	0.96
0.973871	0.0154321	0.8	0.25069	1.28
0.988034	0.0155414	0.48	0.19339	0
1.03004	0.0158692	1.52	0.350967	0
1.00415	0.0156725	0.8	0.25069	1.6
1.01245	0.0157381	0.96	0.275759	1.28
1.04005	0.0159458	1.52	0.350967	0
1.01197	0.0157272	1.36	0.33306	0.24
1.02759	0.0158583	1.44	0.343804	0.48
1.0337	0.015902	0.4	0.179065	0
1.02149	0.0158037	1.36	0.33306	0
0.969963	0.0153993	1.36	0.33306	0.32
0.973626	0.0154321	1.44	0.343804	0
1.05201	0.0160441	1.28	0.325898	0
1.04078	0.0159567	0	0	1.36
1.02979	0.0158692	0	0	1.28
0.995849	0.0156069	0	0	0.72
1.00269	0.0156616	1.52	0.350967	1.28
1.00806	0.0157053	0.56	0.211296	1.36
1.01148	0.0157272	0.64	0.225621	1.2
1.01807	0.0157818	0	0	0
0.980464	0.0154867	0.64	0.225621	0.64
1.03053	0.0158802	0.32	0.161158	0.64
1.05592	0.016066	1.6	0.358129	0
1.02369	0.0158255	0.56	0.211296	1.2
0.978755	0.0154758	0.88	0.261434	0.96
0.965568	0.0153665	0	0	1.36
0.982662	0.0154977	0.8	0.25069	0.08
0.991453	0.0155742	0.72	0.236365	0.64
1.0188	0.0157818	0.24	0.13967	0.8
1.00904	0.0157053	0.08	0.0787884	1.36
0.967766	0.0153884	0	0	1.2
0.980464	0.0154867	0.16	0.114601	0
1.01538	0.01576	0	0	1.52
1.00952	0.0157162	0.96	0.275759	0
0.998779	0.0156288	0.88	0.261434	0
0.956288	0.01529	0.08	0.0787884	1.52
0.979243	0.0154758	0.8	0.25069	0.32
0.973138	0.0154212	0.72	0.236365	0
0.975336	0.015443	0.56	0.211296	0.24
0.986569	0.0155304	0.56	0.211296	0.48
0.98486	0.0155195	1.04	0.286503	0.88
1.01441	0.015749	0	0	0
0.982906	0.0155086	0.24	0.13967	1.12
0.971429	0.0154102	0	0	1.52
1.04347	0.0159785	1.44	0.343804	0
1.03004	0.0158692	0	0	1.36
1.04078	0.0159567	0.32	0.161158	0.56
1.00904	0.0157053	0	0	0.08
1.04078	0.0159567	1.52	0.350967	0
1.02637	0.0158474	0	0	1.12
0.966789	0.0153774	0.56	0.211296	0.88
1.01856	0.0157818	0.48	0.19339	0.56
1.03199	0.0158911	0.16	0.114601	1.52
1.04225	0.0159676	1.04	0.286503	0
1.00977	0.0157162	0.88	0.261434	0.08
0.966789	0.0153774	0.88	0.261434	0
0.982662	0.0154977	1.04	0.286503	1.44
1	0.0156397	1.04	0.286503	1.36
0.966056	0.0153665	0.48	0.19339	0
1.05031	0.0160223	0.88	0.261434	0
0.993407	0.0155851	0	0	0
1.03932	0.0159458	0.56	0.211296	0
1.00391	0.0156725	0	0	0
1.04957	0.0160223	1.36	0.33306	0
0.968254	0.0153884	0.24	0.13967	0.4
1.01661	0.0157709	0	0	0.88
0.976557	0.0154539	1.36	0.33306	0
1.0022	0.0156616	1.28	0.325898	1.04
1.01929	0.0157927	1.52	0.350967	1.2
0.989744	0.0155632	0.88	0.261434	1.04
1.03468	0.015902	0.24	0.13967	0
1.01343	0.0157381	0.08	0.0787884	0.56
0.984615	0.0155195	1.36	0.33306	0
1.04054	0.0159567	0.24	0.13967	0.4
0.988767	0.0155523	0.72	0.236365	0.88
1.00415	0.0156725	1.44	0.343804	0.56
1.02198	0.0158037	0	0	0
1.01319	0.0157381	0	0	0.32
0.969231	0.0153993	0.48	0.19339	0
1.0083	0.0157053	0	0	0
1.00122	0.0156507	0.16	0.114601	1.2
0.999023	0.0156288	0.08	0.0787884	0.96
0.960195	0.0153228	0	0	0.4
0.991209	0.0155742	0	0	1.44
0.984371	0.0155195	0	0	0.16
0.981685	0.0154977	1.28	0.325898	0.4
1.04664	0.0160004	1.2	0.30441	0.32
0.963614	0.0153556	0.16	0.114601	0.08
1.0232	0.0158146	0.08	0.0787884	0.56
0.963614	0.0153556	0	0	0
1.05226	0.0160441	1.12	0.293666	0
1.02344	0.0158255	0.4	0.179065	1.44
0.998779	0.0156288	0.64	0.225621	0.56
1.03883	0.0159348	0	0	0.16
1.00537	0.0156835	0.08	0.0787884	1.28
1.00391	0.0156725	1.36	0.33306	0.64
1.01197	0.0157272	0.64	0.225621	0.16
0.951893	0.0152572	0	0	1.44
0.98486	0.0155195	0	0	0
1.00024	0.0156397	1.2	0.30441	0
1.02735	0.0158474	1.36	0.33306	0
0.985836	0.0155304	0.88	0.261434	0
1.00171	0.0156507	1.28	0.325898	1.04
1.00781	0.0156944	0	0	1.04
0.982662	0.0154977	0.64	0.225621	0.8
0.994628	0.015596	1.2	0.30441	1.12
0.981685	0.0154977	0	0	0.56
1.04029	0.0159458	0.56	0.211296	0.88
0.982173	0.0154977	0.96	0.275759	0.16
0.994872	0.015596	0	0	0
1.00952	0.0157162	0.64	0.225621	1.04
1.00391	0.0156725	0.8	0.25069	1.36
1.02295	0.0158146	0	0	1.04
0.965812	0.0153665	0.72	0.236365	0
1.01929	0.0157927	0	0	1.2
1.0381	0.0159348	0	0	0.48
1.02735	0.0158474	0.16	0.114601	0.48
0.99707	0.0156179	0.72	0.236365	0
0.970208	0.0153993	0	0	0.16
1.0188	0.0157818	0.72	0.236365	0.16
0.994139	0.015596	0	0	1.2
1.03956	0.0159458	0	0	0
0.985592	0.0155304	0.24	0.13967	1.12
0.986081	0.0155304	0	0	0
0.984127	0.0155195	1.36	0.33306	0
0.970696	0.0154102	0.08	0.0787884	0
1.04664	0.0160004	0.48	0.19339	0.88
1.01148	0.0157272	0.72	0.236365	1.12
1.03785	0.0159348	1.36	0.33306	1.44
0.975336	0.015443	1.28	0.325898	0.48
1.01172	0.0157272	0	0	0.32
0.982662	0.0154977	0.08	0.0787884	1.36
0.994872	0.015596	1.2	0.30441	0
1.02979	0.0158692	0	0	1.44
0.990232	0.0155632	1.36	0.33306	0.48
1.04127	0.0159567	0.16	0.114601	0.72
1.02759	0.0158583	0.96	0.275759	0.48
1.02173	0.0158037	0.72	0.236365	0.56
1.00635	0.0156835	0.48	0.19339	0
1.01294	0.0157381	0.72	0.236365	0.8
1.00659	0.0156944	0.32	0.161158	0.56
0.993651	0.0155851	0.24	0.13967	0.64
1.03248	0.0158911	0	0	0.4
1.05226	0.0160441	1.2	0.30441	0.08
0.985836	0.0155304	0.24	0.13967	0.8
0.969475	0.0153993	1.36	0.33306	0
0.973138	0.0154212	0	0	0
1.01758	0.0157709	0	0	1.04
1.03712	0.0159239	0	0	1.44
0.985592	0.0155304	0.48	0.19339	1.12
0.979487	0.0154758	0.24	0.13967	0
1.01783	0.0157818	0.64	0.225621	0
0.988278	0.0155414	0.88	0.261434	0.8
0.974359	0.0154321	0.8	0.25069	0.16
0.985348	0	0.96	0	1.2
1.00781	0	0.56	0	0
0.957998	0	0.32	0	0
1.01148	0	0.48	0	1.04
1.01563	0	0.16	0	0.88
1.03346	0	0.72	0	0
0.968742	0	1.04	0	0.64
1.03126	0	0	0	1.28
0.955311	0	0	0	0.4
0.964835	0	0	0	1.04
1.0442	0	1.04	0	0.64
0.959707	0	0.16	0	0
0.971184	0	1.12	0	1.12
0.997314	0	0.24	0	0.24
1.02759	0	0.24	0	0.24
1.01465	0	0.08	0	0.4
1.02076	0	0	0	0
0.980464	0	0	0	0
1.03419	0	0	0	0.88
0.985592	0	1.2	0	0
0.97094	0	0.32	0	0
0.971429	0	0.48	0	1.36
0.996093	0	0.24	0	1.2
0.982906	0	0.24	0	0
1.0149	0	0	0	0
0.955067	0	0	0	0.56
1.03492	0	0.32	0	0.16
1.00391	0	0.96	0	0
1.01001	0	0.08	0	0
1.00537	0	0.88	0	0
0.963858	0	0.16	0	0.72
0.966056	0	0	0	0.64
1.01685	0	0.24	0	0.08
1	0	0.88	0	0.96
1.042	0	1.04	0	0
0.962882	0	0.4	0	0.16
0.969475	0	1.2	0	1.12
0.969719	0	1.28	0	0
1.00659	0	0	0	0
1.0337	0	0	0	0.88
1.03834	0	0	0	0
1.02882	0	1.28	0	0
0.965812	0	0.64	0	0
1.02002	0	0	0	0
0.986813	0	0	0	0
1.01148	0	0.4	0	1.04
1.01221	0	0.8	0	0
1.00806	0	0.96	0	0.4
0.988278	0	1.04	0	0.56
0.988767	0	0	0	0
0.956288	0	0	0	0
0.996581	0	0	0	0
0.979487	0	0	0	0
1.05226	0	1.28	0	0.56
1.00928	0	0.48	0	0.96
0.990232	0	0	0	1.04
1.02466	0	1.36	0	0
0.98486	0	1.04	0	0.48
1.03883	0	1.2	0	0
1.01832	0	1.12	0	0.4
1.0315	0	0.72	0	0
0.99243	0	0.16	0	0.32
0.972405	0	0	0	0.64
0.976801	0	0.56	0	0
0.98486	0	0.96	0	0.4
1.01514	0	0.32	0	0.48
0.975336	0	0.48	0	0
0.963614	0	0.32	0	1.04
0.99536	0	0.96	0	0.56
0.959463	0	0.16	0	0.56
1.01319	0	1.2	0	0.64
1.01709	0	0.96	0	0
1.03712	0	0	0	1.04
1.05128	0	1.04	0	0
1.01929	0	0.08	0	0
0.970452	0	0	0	1.28
0.992186	0	0	0	0
0.975092	0	1.2	0	0
0.961661	0	0.4	0	0.88
1.01856	0	0.24	0	0
1.00244	0	0.08	0	0.8
0.969475	0	0.64	0	0
1.03614	0	0.96	0	0.24
1.04127	0	0	0	0
0.982662	0	0	0	0.56
0.988034	0	0.48	0	0.16
0.99707	0	0.16	0	0.48
0.967521	0	0	0	0
1.04615	0	1.28	0	0.24
0.994139	0	0.64	0	1.04
0.977045	0	0.4	0	0.96
0.957509	0	0	0	0.64
0.993407	0	1.12	0	0
0.996581	0	0.08	0	0.24
1.00904	0	0.72	0	0.88
0.967766	0	0	0	0
0.975092	0	1.12	0	0
0.978266	0	0	0	0.96
1.02295	0	0.08	0	0
1.01954	0	0	0	1.28
1.00757	0	0	0	0.4
0.985592	0	0.08	0	0
1.03004	0	0.72	0	0
0.974115	0	0.32	0	0.16
1.00513	0	0.16	0	1.04
1.03834	0	0.08	0	0.24
1.04103	0	0.4	0	0.4
1.04933	0	0.72	0	1.12
0.968742	0	0	0	0.24
1.02125	0	0.32	0	0
1.03272	0	0.72	0	0
1.03834	0	1.2	0	0.08
0.989011	0	0.16	0	1.2
0.996093	0	0.4	0	0.08
1.00757	0	1.12	0	1.28
1.03761	0	0.96	0	0
1.02295	0	0	0	0
1.02979	0	0.72	0	0.4
0.999756	0	0.88	0	0
0.981685	0	0.4	0	0.24
0.985836	0	0.24	0	0
0.998779	0	0.16	0	0
1.02222	0	0.56	0	0.8
0.969231	0	0.96	0	0
1.00269	0	0	0	0
0.999756	0	0.08	0	0.8
1.03687	0	0	0	0
0.955311	0	0	0	0
0.999023	0	0	0	0.32
0.995849	0	0.72	0	1.04
0.968254	0	0	0	0.96
0.972894	0	1.2	0	0.32
0.966545	0	0	0	0.16
0.989744	0	1.04	0	0.56
0.980952	0	0	0	0.72
1.01514	0	0	0	0.88
1.04396	0	0.16	0	0
1.02491	0	0	0	0.4
0.994628	0	0	0	0
1.02637	0	1.12	0	0.32
1.04713	0	0.96	0	0.24
0.979487	0	0	0	1.12
1.01514	0	1.04	0	0.4
0.957509	0	0	0	1.2
0.98486	0	1.12	0	0
0.97265	0	0	0	0.48
1.00464	0	0	0	0.08
0.981929	0	0.72	0	0.88
0.985836	0	0.24	0	0
0.973626	0	0	0	1.04
0.991941	0	1.04	0	0
1.01001	0	0	0	0.48
1.0337	0	0.96	0	0
0.973382	0	0	0	0.4
1.01514	0	0.08	0	0.64
0.980708	0	0.32	0	0.72
1.01612	0	0.8	0	0.64
1.02613	0	0.16	0	0.88
0.970452	0	0	0	0.08
0.968742	0	0.4	0	0.88
0.976801	0	1.04	0	0.4
1.02369	0	0	0	0
0.993651	0	0.96	0	0.56
1.02222	0	0.72	0	0
0.977534	0	0.24	0	0.48
0.977289	0	0.96	0	0.72
1.02466	0	0	0	0
1.02857	0	0	0	0.48
0.999267	0	1.12	0	0.64
1.0337	0	0	0	0.56
0.98022	0	0	0	0.24
0.985104	0	0.8	0	1.12
0.993651	0	0	0	0
1.04567	0	0.96	0	1.12
1.02759	0	0	0	0.64
0.969475	0	0	0	0
0.987546	0	0	0	0
0.986569	0	0	0	0.08
0.961905	0	0.48	0	0
0.978266	0	0.56	0	0.48
1.02662	0	0.88	0	1.12
1.00733	0	0	0	0
1.0293	0	0	0	0.48
1.03223	0	0	0	0
1.0464	0	0.72	0	0.16
1.02393	0	0.56	0	1.04
0.988278	0	0.16	0	0.8
0.982662	0	0.48	0	0.08
0.974603	0	0.4	0	0.56
0.958974	0	0	0	0
1.00708	0	0.64	0	0
0.985836	0	0.96	0	0.08
0.984371	0	1.04	0	0.8
0.965079	0	0.96	0	0.24
1.0188	0	0	0	0.4
1.0486	0	1.04	0	0.88
0.988278	0	0.4	0	0.64
1.00464	0	0	0	0.08
1.01074	0	0.64	0	0.96
1.03663	0	0	0	0.48
1.00562	0	0.72	0	0.48
0.979976	0	0	0	0.88
0.989988	0	1.12	0	0.32
1.01978	0	0.48	0	0.16
0.97265	0	0	0	0
0.972161	0	0.88	0	0
1.0254	0	0.16	0	1.12
0.988523	0	0	0	0
1.00366	0	0	0	0
1.02808	0	0	0	0.16
0.978022	0	0.08	0	0.48
0.96337	0	0.08	0	0.8
1.02833	0	0.8	0	0
0.981929	0	0.4	0	0
1.00147	0	0.08	0	0.24
1.02979	0	0	0	0.8
1.04249	0	0.08	0	0.64
1.02076	0	0.32	0	0
0.969719	0	1.04	0	0.32
1.01563	0	0.4	0	0.32
1.00952	0	0.72	0	0.72
0.988767	0	0.48	0	0
1.00977	0	0	0	0.88
0.979976	0	0.08	0	0
1.02759	0	0.08	0	1.04
0.988278	0	0.64	0	0
1.01929	0	0.56	0	0
0.967521	0	0	0	0
1.04371	0	0.64	0	0.08
0.998291	0	0.88	0	1.04
0.991209	0	0	0	0.16
0.989744	0	0	0	0.16
1.02735	0	0	0	0.88
0.977045	0	0.32	0	0
0.957753	0	0	0	0.64
0.966545	0	0	0	0
0.97558	0	0	0	0
1.01978	0	0	0	0
0.96801	0	0	0	0.08
1.01001	0	0.48	0	0.88
0.966789	0	0.56	0	0.72
0.990965	0	0	0	1.04
1.01783	0	0	0	0.88
0.99072	0	1.12	0	0.8
0.973382	0	0.96	0	0.16
1.01783	0	0.88	0	0.32
0.963614	0	0.88	0	0.24
1.01514	0	0.56	0	0
1.04982	0	0.96	0	0.4
0.985592	0	0	0	0.08
1.00904	0	0.72	0	0.08
0.964347	0	0.32	0	0.48
0.999023	0	0.24	0	0.8
1.00513	0	0	0	0.72
1.00513	0	0	0	0.56
1.0359	0	0	0	0.16
1.01758	0	0.32	0	0.08
1.02271	0	0.48	0	0.4
1.0149	0	0	0	0.56
1.01514	0	0.88	0	0.88
1.00415	0	0	0	0
1.00586	0	0	0	0.24
0.987546	0	0.32	0	0
0.969719	0	0	0	0.32
1.00513	0	0	0	0.88
1.04103	0	0	0	0.64
1.00659	0	0.56	0	1.04
1.01074	0	1.12	0	1.04
1.02149	0	0	0	0.16
1.02589	0	0	0	0.08
1.02076	0	0.96	0	1.04
1.02344	0	0.72	0	0.08
1.00684	0	0	0	0.4
1.04176	0	0.56	0	0.96
0.983883	0	0	0	0.4
0.994383	0	0.8	0	0.56
1.03297	0	0.72	0	0
1.02833	0	0	0	0.48
0.953114	0	0	0	0
1.01074	0	0.72	0	0
0.969475	0	0	0	0.4
0.993651	0	0.64	0	0.24
1.01148	0	0.8	0	0.96
1.04225	0	0	0	0
1.01587	0	1.12	0	0.24
1.01807	0	0.4	0	0
0.977289	0	0	0	0.32
0.969231	0	0.4	0	0
0.952625	0	0	0	0.4
0.99536	0	0.8	0	0.88
0.960195	0	0	0	0.24
1.02002	0	0	0	0.24
1.04298	0	0.96	0	0.32
1.03492	0	0.72	0	0.16
0.959707	0	0	0	0.72
1.02051	0	1.12	0	0.8
1.00977	0	0.16	0	0
1.03687	0	0.8	0	0
1.0337	0	0.88	0	1.12
0.96801	0	0	0	0
0.981929	0	0.96	0	0.24
0.980464	0	0	0	0.72
0.989011	0	0.96	0	0
1.02711	0	0.24	0	0.32
1.00879	0	0	0	0
0.956044	0	0	0	0.88
1.02686	0	0.16	0	0.8
1.03321	0	0.16	0	0
1.03468	0	0	0	0.48
1.03883	0	0	0	0
0.975092	0	0	0	0.72
1.04005	0	0.88	0	0
1.03883	0	0.16	0	0.08
1.03199	0	0.16	0	0.16
1.02295	0	0.4	0	0.88
0.985348	0	0.72	0	0
1.02418	0	0	0	0.88
0.982173	0	0.8	0	1.04
1.01245	0	0.32	0	0
1.01636	0	0.32	0	0.88
1.02979	0	0.8	0	0
0.985592	0	0.32	0	0
0.96801	0	0	0	0
1.0442	0	0.64	0	0.08
1.04054	0	1.12	0	1.04
0.971673	0	0.48	0	0.24
1.00904	0	1.04	0	0.32
0.97851	0	0.4	0	0.4
1.02955	0	0	0	0
0.968987	0	0.72	0	0
1.02491	0	0.16	0	0
0.99536	0	0.4	0	0.4
1.02686	0	0.16	0	0.8
0.992674	0	0.16	0	0.16
0.997802	0	0.24	0	0.8
1.02662	0	0	0	0.4
0.989255	0	0.72	0	0.24
1.02149	0	0.72	0	0.56
1.00342	0	0.24	0	0
1.02613	0	0	0	0
0.987057	0	0.24	0	0.08
0.999267	0	1.04	0	0.32
0.991209	0	0	0	0.08
0.979976	0	0.32	0	0.8
0.997558	0	0	0	0.72
0.996337	0	0.88	0	0.8
1.03761	0	0.56	0	0
1.0293	0	0.56	0	0.08
0.974847	0	0.24	0	0
1.02515	0	0.96	0	0.24
