a2262915.363722
LAquila  29/06/2022 15:36:04 29/06/2022 15:36:37 0000 0000.000000 0000.000000 00.0 00.0
0001000 0010 0000000 0010 06 0000000 0010 0000000 0010
1 1 1 16380 1 0900 3.75 00532.o 0 0 00 000 00 001000 3.1746 BC0 "green"
1 3 1 02000 1 0900 3.75 00532.o 0 0 00 000 00 001000 3.1746 S2P0 "green"
1 0 1 16380 2 0900 3.75 01064.p 0 0 02 000 12 001000 0.500 BT1 "IR"
1 2 1 02000 2 0900 3.75 01064.p 0 0 02 000 12 001000 0.500 S2A1 "IR"
1 1 1 16380 2 0900 3.75 00355.s 0 0 00 000 00 001000 3.1746 BC1 "UV"
1 3 1 02000 2 0900 3.75 00355.s 0 0 00 000 00 001000 3.1746 S2P1 "UV"
532.000 .o Photon Counting 0 	532.000 .o PC StDev 0 	1064.000 .p Analog 1 	1064.000 .p Analog StDev 1 	355.000 .s Photon Counting 1 	355.000 .s PC StDev 1 
45.6	1.3516	1.61954	0.0141586	51.08	1.43006
49.8	1.41235	1.57924	0.0139809	46.24	1.36046
49.08	1.40222	1.5409	0.0138071	46	1.35666
52.16	1.44525	1.58339	0.0139964	48.68	1.3959
48.48	1.39336	1.52613	0.0137376	43.92	1.32629
47.4	1.37691	1.59377	0.0140427	49.68	1.41108
52.24	1.44652	1.60842	0.0141084	50.84	1.42627
51.88	1.44145	1.60537	0.0140968	48.2	1.38957
49.56	1.40855	1.54322	0.0138187	44.4	1.33388
52.8	1.45411	1.56886	0.0139346	46.44	1.36426
44.24	1.33135	1.61123	0.0141238	49.32	1.40475
52.56	1.45031	1.58437	0.0140041	48.36	1.3921
48.8	1.39716	1.54164	0.013811	47.04	1.37185
49.68	1.41108	1.54164	0.013811	44.16	1.33009
51.2	1.43133	1.66044	0.0143401	51.56	1.43766
45.28	1.34654	1.55482	0.0138689	46.64	1.36679
52.04	1.44399	1.50586	0.0136449	44.88	1.34021
43.16	1.3149	1.52589	0.0137376	44.2	1.33009
50.8	1.42627	1.6083	0.0141084	50.64	1.42374
51.68	1.43892	1.62601	0.0141856	49.92	1.41361
45.08	1.34401	1.50415	0.0136372	42.84	1.30984
42.76	1.30857	1.60317	0.0140852	50.08	1.41614
45.12	1.34401	1.54176	0.013811	47.2	1.37438
45.2	1.34527	1.6486	0.014286	50.28	1.41867
51.2	1.43133	1.61392	0.0141354	49.32	1.40475
42.88	1.30984	1.47033	0.0134827	42.84	1.30984
44.24	1.33135	1.53297	0.0137724	44.08	1.32882
50.8	1.42627	1.5243	0.0137299	44.12	1.32882
45.08	1.34401	1.56154	0.0138998	47.84	1.38324
44.08	1.32882	1.56972	0.0139346	48.28	1.39083
49.84	1.41235	1.48217	0.0135368	42.2	1.29971
41.72	1.29212	1.55751	0.0138805	47.96	1.38577
43.52	1.31996	1.57033	0.0139384	48.28	1.39083
44.2	1.33009	1.61514	0.0141393	48.72	1.39716
49.76	1.41235	1.48144	0.0135329	42.04	1.29718
47.8	1.38324	1.5486	0.0138419	46.68	1.36679
43.72	1.32376	1.55104	0.0138535	47.28	1.37565
47.44	1.37818	1.46496	0.0134595	42.96	1.3111
48.12	1.3883	1.61197	0.0141238	49.2	1.40349
43.08	1.31363	1.52259	0.0137222	44.68	1.33768
43.64	1.32123	1.45739	0.0134209	41.6	1.29085
49.16	1.40222	1.5978	0.014062	48.36	1.3921
45.96	1.35666	1.56972	0.0139346	46.28	1.36173
41.96	1.29592	1.47131	0.0134866	42.36	1.30224
50	1.41488	1.50696	0.0136526	44.24	1.33135
47.88	1.38451	1.5746	0.0139578	46.12	1.35919
42.68	1.30731	1.50269	0.0136333	45	1.34274
42.2	1.29971	1.47143	0.0134866	42.2	1.29971
49.04	1.40096	1.43358	0.0133128	40.88	1.27946
42.16	1.29971	1.49194	0.0135831	44.48	1.33515
42.96	1.3111	1.54432	0.0138226	45.28	1.34654
49.2	1.40349	1.47961	0.0135252	42.88	1.30984
49.64	1.40982	1.5652	0.0139153	47.88	1.38451
43.32	1.31743	1.53602	0.013784	44.76	1.33895
49.12	1.40222	1.61551	0.0141431	48.68	1.3959
48.6	1.39463	1.52247	0.0137222	43.36	1.31743
40.68	1.27567	1.47888	0.0135213	41	1.282
48.76	1.39716	1.4619	0.0134441	41.92	1.29592
44.36	1.33262	1.5707	0.0139423	48.6	1.39463
39.76	1.26175	1.51136	0.013672	45.32	1.3478
41.88	1.29465	1.57314	0.0139539	47.64	1.38071
44.6	1.33641	1.50476	0.0136411	44.32	1.33262
48.68	1.3959	1.5453	0.0138264	46.84	1.36932
44.24	1.33135	1.48278	0.0135406	40.44	1.27187
42.12	1.29845	1.55531	0.0138728	45.4	1.3478
43.04	1.31237	1.47228	0.0134904	41.52	1.28959
44	1.32756	1.55385	0.0138651	46.36	1.36173
40.84	1.2782	1.463	0.0134479	39.84	1.26301
40.68	1.27567	1.53651	0.0137878	44.64	1.33641
48.12	1.3883	1.53895	0.0137994	45.04	1.34274
46.76	1.36805	1.45604	0.0134171	40.04	1.26554
46.08	1.35793	1.52662	0.0137415	43.36	1.31743
41.44	1.28832	1.56007	0.0138921	46.76	1.36805
45.96	1.35666	1.54811	0.013838	46.96	1.37058
39.12	1.25162	1.45702	0.0134209	39.56	1.25795
46.52	1.36552	1.40806	0.0131892	39.08	1.25162
45.52	1.35034	1.55067	0.0138496	47.04	1.37185
39.48	1.25669	1.50708	0.0136526	43.2	1.3149
39.2	1.25289	1.57582	0.0139655	47.52	1.37944
37.64	1.22758	1.45201	0.0133977	40.84	1.2782
45.88	1.3554	1.51954	0.0137106	42.76	1.30857
37.64	1.22758	1.48205	0.0135368	40.72	1.27693
38.2	1.23644	1.53651	0.0137878	47.16	1.37438
39.52	1.25795	1.56874	0.0139307	45.72	1.35287
42.48	1.30478	1.40818	0.013193	37.88	1.23137
37.76	1.23011	1.50989	0.0136642	43.28	1.31617
37.64	1.22758	1.47289	0.0134943	40.12	1.26681
38.8	1.24656	1.56361	0.0139075	46.76	1.36805
37.72	1.22884	1.42027	0.0132471	39.04	1.25036
45.2	1.34527	1.47924	0.0135252	42.12	1.29845
39.32	1.25415	1.45275	0.0134016	38.8	1.24656
38	1.23264	1.51673	0.0136951	44.72	1.33768
40.64	1.27567	1.563	0.0139075	46.36	1.36173
43.16	1.3149	1.53309	0.0137724	46.04	1.35793
38.88	1.24783	1.46703	0.0134673	40.88	1.27946
39.24	1.25289	1.38059	0.0130617	36.64	1.21113
43.96	1.32629	1.53785	0.0137917	46.04	1.35793
45.52	1.35034	1.56288	0.0139075	45.52	1.35034
43.16	1.3149	1.53553	0.013784	44.64	1.33641
40.68	1.27567	1.42906	0.0132896	38.64	1.24403
44.92	1.34148	1.51868	0.0137067	44.96	1.34148
40.44	1.27187	1.55543	0.0138728	45.76	1.35413
44.64	1.33641	1.41441	0.0132201	38.76	1.2453
43.92	1.32629	1.47289	0.0134943	42.96	1.3111
43.04	1.31237	1.44261	0.0133553	40.24	1.26934
40.64	1.27567	1.41343	0.0132162	37.68	1.22758
36.48	1.20859	1.49597	0.0136024	43.52	1.31996
37.8	1.23011	1.38547	0.0130849	36.68	1.21239
39.04	1.25036	1.40379	0.0131699	35.8	1.1972
35.92	1.19847	1.41197	0.0132085	38.16	1.23644
42.84	1.30984	1.46129	0.0134402	39.52	1.25795
43.2	1.3149	1.49121	0.0135793	40.8	1.2782
43.32	1.31743	1.51538	0.0136913	43.28	1.31617
44.04	1.32756	1.46789	0.0134711	39.52	1.25795
35.48	1.19214	1.54322	0.0138187	44.12	1.32882
38.8	1.24656	1.35739	0.0129497	34.84	1.18075
43.44	1.3187	1.50427	0.0136411	44	1.32756
35.64	1.19467	1.36105	0.0129652	35.44	1.19088
36.84	1.21492	1.37814	0.0130502	34.52	1.17569
34.52	1.17569	1.49206	0.0135831	41.8	1.29339
41	1.282	1.5127	0.0136797	43.24	1.31617
43.32	1.31743	1.46081	0.0134402	40.52	1.27314
43.44	1.3187	1.43028	0.0132973	40.48	1.27314
41.96	1.29592	1.48388	0.0135445	43.08	1.31363
40.08	1.26681	1.38816	0.0130965	35.88	1.19847
37.24	1.22125	1.3735	0.013027	33.96	1.16683
41.48	1.28832	1.39426	0.0131235	34.32	1.17189
37.88	1.23137	1.47521	0.0135059	40.32	1.27061
40.6	1.2744	1.4464	0.0133707	41.44	1.28832
33.96	1.16683	1.43748	0.0133282	37.52	1.22631
41.92	1.29592	1.49426	0.0135947	41.96	1.29592
41.48	1.28832	1.46093	0.0134402	41.88	1.29465
42.84	1.30984	1.42418	0.0132664	38.48	1.2415
40.8	1.2782	1.37753	0.0130463	36.48	1.20859
37.2	1.21998	1.45849	0.0134286	42.28	1.30098
39.92	1.26428	1.46545	0.0134595	40.76	1.27693
42.64	1.30604	1.45348	0.0134055	41.2	1.28453
39.48	1.25669	1.38523	0.013081	33.8	1.16303
37.84	1.23137	1.39255	0.0131158	34.44	1.17442
35.08	1.18455	1.50098	0.0136256	42.92	1.3111
35.44	1.19088	1.39084	0.0131081	37.72	1.22884
41.88	1.29465	1.47509	0.0135059	40.72	1.27693
33.68	1.16177	1.38315	0.0130733	34.44	1.17442
37.56	1.22631	1.41477	0.0132239	35.44	1.19088
42.44	1.30351	1.41954	0.0132433	37.92	1.23264
40.76	1.27693	1.46166	0.0134441	41.56	1.29085
39.52	1.25795	1.38193	0.0130656	36.48	1.20859
36.88	1.21492	1.49267	0.013587	42.04	1.29718
37.48	1.22505	1.44481	0.013363	39.72	1.26048
35.2	1.18708	1.47619	0.0135097	41.48	1.28832
37.8	1.23011	1.44982	0.0133862	41.28	1.28579
34.88	1.18202	1.31551	0.012745	32.08	1.13266
32.04	1.13266	1.45861	0.0134286	41	1.282
32.48	1.14026	1.4315	0.0133012	38.2	1.23644
40.4	1.27187	1.38681	0.0130888	36.32	1.20606
41.2	1.28453	1.46874	0.013475	40.08	1.26681
37.28	1.22252	1.37314	0.0130231	32.92	1.14785
40.64	1.27567	1.41832	0.0132394	37.72	1.22884
34.32	1.17189	1.34994	0.0129111	32.12	1.13393
32.8	1.14532	1.40037	0.0131544	37.96	1.23264
40.84	1.2782	1.32759	0.012803	33.08	1.15038
32.36	1.13772	1.35653	0.0129459	32.68	1.14405
41.28	1.28579	1.3928	0.0131197	37.72	1.22884
34.92	1.18202	1.38193	0.0130656	36.64	1.21113
38.48	1.2415	1.44628	0.0133707	37.68	1.22758
39.88	1.26301	1.39328	0.0131197	37.88	1.23137
40.64	1.27567	1.32882	0.0128107	32.96	1.14911
36.68	1.21239	1.4304	0.0132973	38.56	1.24276
36.08	1.20227	1.44933	0.0133862	39.52	1.25795
38.72	1.2453	1.34908	0.0129073	32.64	1.14279
35.72	1.19594	1.34994	0.0129111	34.72	1.17822
31.6	1.12507	1.33101	0.0128223	31.12	1.11621
34.08	1.1681	1.38364	0.0130733	35.04	1.18455
37.28	1.22252	1.45751	0.0134248	39.56	1.25795
39.44	1.25669	1.40952	0.0131969	35.4	1.19088
37.76	1.23011	1.39829	0.0131428	35.08	1.18455
39.52	1.25795	1.41941	0.0132433	38.8	1.24656
36.84	1.21492	1.34786	0.0129034	32.6	1.14279
31.64	1.12633	1.34212	0.0128764	34.68	1.17822
31.12	1.11621	1.34237	0.0128764	31.52	1.1238
32.12	1.13393	1.33077	0.0128184	32.36	1.13772
30.36	1.10229	1.35556	0.0129381	32.28	1.13646
35.68	1.19594	1.46044	0.0134364	39.64	1.25922
31.16	1.11748	1.32698	0.012803	30.6	1.10735
32.76	1.14532	1.33089	0.0128184	30.52	1.10482
34.56	1.17569	1.36642	0.0129922	32.08	1.13266
39.16	1.25162	1.32796	0.0128068	30.88	1.11241
32.24	1.13646	1.35421	0.0129343	33.36	1.15544
33.88	1.1643	1.3188	0.0127605	29.56	1.08837
37.28	1.22252	1.40305	0.013166	34.96	1.18328
36.04	1.201	1.38083	0.0130617	34	1.16683
38.6	1.24276	1.41685	0.0132317	36.88	1.21492
38.96	1.24909	1.45885	0.0134286	38.76	1.2453
31.72	1.1276	1.3315	0.0128223	30.44	1.10355
35.76	1.19594	1.36923	0.0130077	36.44	1.20859
33.2	1.15291	1.36984	0.0130077	33.76	1.16303
36.12	1.20227	1.316	0.0127489	30.44	1.10355
36.4	1.20733	1.42613	0.013278	37.48	1.22505
31.04	1.11494	1.3464	0.0128957	34.36	1.17316
30.12	1.09849	1.33419	0.0128377	33.88	1.1643
33.04	1.15038	1.35531	0.0129381	34.44	1.17442
38.6	1.24276	1.42222	0.0132587	36.84	1.21492
29.88	1.09343	1.34139	0.0128725	34.16	1.16936
37.32	1.22252	1.40684	0.0131853	36.24	1.2048
32.16	1.13393	1.42308	0.0132626	36.24	1.2048
37.16	1.21998	1.4094	0.0131969	36.32	1.20606
36.6	1.20986	1.31941	0.0127644	30.24	1.10102
32.76	1.14532	1.31197	0.0127296	28.76	1.07318
33.08	1.15038	1.40171	0.0131622	36.48	1.20859
33.92	1.16557	1.34042	0.0128648	31.68	1.12633
33.4	1.15671	1.34957	0.0129111	32.2	1.13519
33.96	1.16683	1.34261	0.0128764	31.72	1.1276
29.44	1.08584	1.43394	0.0133128	36.92	1.21619
31.8	1.12887	1.27998	0.0125712	28.72	1.07318
28.44	1.06685	1.34505	0.0128879	31	1.11494
29.16	1.08077	1.36874	0.0130038	35.24	1.18835
28.16	1.06179	1.36557	0.0129884	33.64	1.1605
30.24	1.10102	1.42821	0.0132857	36.4	1.20733
32.52	1.14152	1.34921	0.0129111	33.68	1.16177
33.96	1.16683	1.30891	0.0127141	28.04	1.05926
30.6	1.10735	1.31245	0.0127296	30.44	1.10355
35.2	1.18708	1.32332	0.0127837	30.2	1.09976
32.92	1.14785	1.34457	0.0128879	31.68	1.12633
35.44	1.19088	1.32772	0.012803	30.32	1.10229
31.08	1.11621	1.31941	0.0127644	32.2	1.13519
30.16	1.09976	1.26923	0.0125172	28.04	1.05926
31.64	1.12633	1.34884	0.0129073	31.96	1.1314
34.72	1.17822	1.32063	0.0127721	29.96	1.0947
30.08	1.09723	1.3177	0.0127566	30.56	1.10609
36.64	1.21113	1.41343	0.0132162	35.84	1.19847
35.92	1.19847	1.37155	0.0130154	32.32	1.13772
32.48	1.14026	1.31917	0.0127644	30.16	1.09976
33.52	1.15797	1.37643	0.0130386	35.96	1.19974
33.44	1.15671	1.35788	0.0129497	35.04	1.18455
33.4	1.15671	1.29414	0.0126408	30.2	1.09976
26.68	1.03395	1.35409	0.0129343	32.72	1.14405
26.92	1.03775	1.36422	0.0129806	33.16	1.15165
32.92	1.14785	1.34139	0.0128725	32.64	1.14279
30.84	1.11115	1.29841	0.0126601	27.4	1.04787
33.8	1.16303	1.37326	0.013027	32.48	1.14026
29	1.07824	1.34493	0.0128879	33.36	1.15544
35.72	1.19594	1.4221	0.0132587	36.04	1.201
34.24	1.17063	1.39023	0.0131081	34.72	1.17822
33.4	1.15671	1.34225	0.0128764	32.44	1.14026
26.56	1.03142	1.35934	0.0129575	35.8	1.1972
29.12	1.07951	1.31368	0.0127373	31.6	1.12507
32.56	1.14152	1.25201	0.0124322	27.76	1.0542
29.04	1.07824	1.33822	0.012857	32.8	1.14532
33.92	1.16557	1.31807	0.0127566	32.56	1.14152
29.16	1.08077	1.35629	0.012942	32.08	1.13266
34.52	1.17569	1.38706	0.0130926	34.28	1.17189
34.88	1.18202	1.39206	0.0131158	34.44	1.17442
29.32	1.08331	1.36618	0.0129922	32.44	1.14026
31.68	1.12633	1.28107	0.0125751	29.24	1.08204
27.4	1.04787	1.37131	0.0130154	34.48	1.17442
29.68	1.0909	1.37558	0.0130347	34.32	1.17189
29.16	1.08077	1.32405	0.0127875	30.2	1.09976
26.6	1.03142	1.34884	0.0129073	33.4	1.15671
31.24	1.11874	1.37595	0.0130386	34	1.16683
33.96	1.16683	1.30073	0.0126717	31.32	1.12001
26.36	1.02762	1.3138	0.0127373	28.32	1.06432
25.84	1.0175	1.28156	0.012579	30	1.09596
28.92	1.07571	1.28022	0.0125712	27.72	1.05293
24.96	0.99978	1.25885	0.012467	25.48	1.0099
30.28	1.10102	1.34322	0.0128802	32.36	1.13772
31.48	1.12254	1.2674	0.0125056	28.2	1.06306
31.76	1.1276	1.3232	0.0127837	32.64	1.14279
28.68	1.07192	1.31941	0.0127644	32.88	1.14785
24.96	0.99978	1.27143	0.0125288	27.72	1.05293
26.12	1.02256	1.36679	0.0129922	32.48	1.14026
28.24	1.06306	1.33639	0.0128455	32.16	1.13393
32.36	1.13772	1.32295	0.0127798	29.16	1.08077
34.12	1.16936	1.30366	0.0126871	27.8	1.05546
27.96	1.05799	1.28779	0.0126099	28	1.05926
29.12	1.07951	1.35043	0.012915	32.64	1.14279
32.52	1.14152	1.26093	0.0124747	25.64	1.0137
26.92	1.03775	1.24029	0.0123704	25.48	1.0099
28.72	1.07318	1.28071	0.0125751	25.64	1.0137
31.36	1.12127	1.26374	0.0124901	25.92	1.01876
25.4	1.00864	1.25458	0.0124438	24.72	0.994718
31.72	1.1276	1.34762	0.0128995	31.88	1.13013
29.44	1.08584	1.34066	0.0128686	33.44	1.15671
27.52	1.04914	1.32295	0.0127798	32.84	1.14658
26.24	1.02509	1.31575	0.012745	32.64	1.14279
24.52	0.990921	1.28767	0.012606	26.56	1.03142
33.36	1.15544	1.31087	0.0127219	27.92	1.05673
28.4	1.06685	1.31221	0.0127296	32.04	1.13266
30.16	1.09976	1.31087	0.0127219	28.44	1.06685
26.2	1.02383	1.237	0.012355	25.08	1.00231
31.68	1.12633	1.31514	0.012745	31.56	1.12507
23.64	0.973203	1.37253	0.0130231	32.56	1.14152
31.88	1.13013	1.36593	0.0129884	32.48	1.14026
26.92	1.03775	1.22723	0.0123048	24.28	0.985859
24.36	0.987124	1.27057	0.0125249	27.08	1.04154
29.8	1.09216	1.3265	0.0127991	29.12	1.07951
28.28	1.06432	1.32784	0.0128068	29.44	1.08584
29.08	1.07951	1.31319	0.0127335	30.12	1.09849
28.44	1.06685	1.25018	0.0124206	23.4	0.968141
28.52	1.06812	1.26203	0.0124824	24.04	0.980797
29.4	1.08457	1.24628	0.0124013	22.96	0.958017
25.56	1.01117	1.2011	0.0121734	22.84	0.956751
26.08	1.02129	1.21258	0.0122314	23.36	0.966876
28.52	1.06812	1.26532	0.0124979	27.56	1.0504
23.44	0.968141	1.20427	0.0121889	23.28	0.96561
22.92	0.958017	1.27717	0.0125558	25.68	1.0137
28.68	1.07192	1.2243	0.0122893	25.2	1.00484
23.4	0.968141	1.25104	0.0124245	24.08	0.982062
26.12	1.02256	1.26996	0.012521	28.04	1.05926
27	1.04028	1.26081	0.0124747	23.96	0.979531
24.44	0.98839	1.30501	0.0126948	28.48	1.06812
25.44	1.00864	1.34505	0.0128879	30.36	1.10229
30.68	1.10862	1.29927	0.0126639	28.68	1.07192
31.36	1.12127	1.3	0.0126678	28.6	1.06938
25.52	1.01117	1.26691	0.0125056	26.16	1.02383
30.92	1.11241	1.24969	0.0124206	22.44	0.947892
28.32	1.06432	1.29621	0.0126485	28.84	1.07445
30.96	1.11368	1.2254	0.012297	24.52	0.990921
22.16	0.941565	1.26862	0.0125133	26.68	1.03395
30.76	1.10988	1.22698	0.0123048	24.6	0.992186
27.76	1.0542	1.23626	0.0123511	22.12	0.941565
22.92	0.958017	1.34115	0.0128686	30.28	1.10102
26.08	1.02129	1.29353	0.0126369	30.52	1.10482
24.36	0.987124	1.28877	0.0126137	30.52	1.10482
26.72	1.03395	1.22466	0.0122932	23.32	0.966876
26.04	1.02129	1.24176	0.0123781	24.36	0.987124
28.64	1.07065	1.25104	0.0124245	26.08	1.02129
29	1.07824	1.2652	0.0124979	25.08	1.00231
21.56	0.928909	1.33968	0.0128609	30.24	1.10102
26.28	1.02636	1.29658	0.0126524	27.2	1.04281
28.12	1.06053	1.28718	0.012606	28	1.05926
25.4	1.00864	1.22821	0.0123125	25.28	1.00611
26.6	1.03142	1.24921	0.0124168	24.52	0.990921
22.52	0.949158	1.28193	0.012579	25.28	1.00611
23.76	0.975734	1.24322	0.0123859	22.88	0.956751
27.84	1.05546	1.22955	0.0123163	23.08	0.961813
29	1.07824	1.27302	0.0125365	28.56	1.06938
23.92	0.979531	1.17998	0.0120653	20.92	0.916254
26.04	1.02129	1.26081	0.0124747	26.76	1.03521
27.32	1.04534	1.32723	0.012803	29.96	1.0947
30.08	1.09723	1.29463	0.0126408	29.4	1.08457
24.24	0.984593	1.26239	0.0124824	25.4	1.00864
29.92	1.0947	1.27399	0.0125403	28.28	1.06432
25.32	1.00737	1.21477	0.012243	24.24	0.984593
24.48	0.990921	1.18755	0.0121039	21.08	0.918785
26.2	1.02383	1.23211	0.0123318	25	1.00105
24.56	0.992186	1.20769	0.0122082	22.16	0.941565
27	1.04028	1.24628	0.0124013	23.84	0.977
27.4	1.04787	1.18962	0.0121155	22.32	0.945361
28.28	1.06432	1.2801	0.0125712	28.72	1.07318
21.28	0.922582	1.2967	0.0126524	29.08	1.07951
23.64	0.973203	1.21514	0.012243	24.36	0.987124
23.52	0.970672	1.22491	0.0122932	23.16	0.963079
22.2	0.94283	1.2398	0.0123704	25.88	1.01876
29.2	1.08077	1.19231	0.0121271	21.96	0.937768
22.36	0.945361	1.26386	0.0124901	27.08	1.04154
21.96	0.937768	1.25983	0.0124708	23.52	0.970672
21.92	0.936503	1.24054	0.0123743	24.16	0.983328
27.68	1.05293	1.25678	0.0124554	27.36	1.0466
22.4	0.947892	1.17106	0.012019	20.08	0.897271
21.92	0.936503	1.19731	0.0121541	19.88	0.892209
26.36	1.02762	1.26349	0.0124863	27.88	1.05673
28.64	1.07065	1.32454	0.0127875	28.96	1.07698
28	1.05926	1.28498	0.0125944	28.64	1.07065
29.16	1.08077	1.22589	0.0123009	23.6	0.971938
26.12	1.02256	1.25678	0.0124554	25.8	1.01623
24.84	0.997249	1.20501	0.0121928	19.6	0.885881
27.92	1.05673	1.22552	0.012297	21.96	0.937768
21.96	0.937768	1.24896	0.0124168	22.6	0.951689
22.04	0.940299	1.23761	0.0123588	21.92	0.936503
25.88	1.01876	1.26227	0.0124824	27.64	1.05167
19.56	0.884615	1.25336	0.0124361	26.56	1.03142
24.36	0.987124	1.18059	0.0120653	19.92	0.893474
22.56	0.950424	1.27094	0.0125249	26.96	1.03901
26.24	1.02509	1.26789	0.0125095	27.76	1.0542
26.32	1.02636	1.18034	0.0120653	21.28	0.922582
19.68	0.887146	1.21905	0.0122623	21.12	0.92005
21.4	0.925113	1.24359	0.0123897	25.6	1.01244
24.6	0.992186	1.29158	0.0126292	27.56	1.0504
20.84	0.912457	1.25043	0.0124245	22.6	0.951689
23.32	0.966876	1.25958	0.012467	24.36	0.987124
20	0.89474	1.28889	0.0126137	28.08	1.06053
22.8	0.955486	1.20781	0.0122082	23.28	0.96561
25.72	1.01497	1.2177	0.0122584	19.72	0.888412
26.32	1.02636	1.26325	0.0124863	27.24	1.04407
25.56	1.01117	1.22906	0.0123163	22.16	0.941565
20.96	0.916254	1.21331	0.0122352	22.08	0.940299
27.72	1.05293	1.26996	0.012521	25.64	1.0137
22.2	0.94283	1.19499	0.0121425	20.76	0.911192
24.88	0.998514	1.25189	0.0124283	23.44	0.968141
25.6	1.01244	1.2337	0.0123395	25.68	1.0137
22.76	0.95422	1.21746	0.0122546	20.08	0.897271
23.72	0.974469	1.2	0.0121657	22.44	0.947892
22.12	0.941565	1.21502	0.012243	20.04	0.896005
20.56	0.907395	1.20684	0.0122005	19.8	0.890943
25.2	1.00484	1.26422	0.0124901	23.92	0.979531
21.24	0.922582	1.26557	0.0124979	24.64	0.993452
21.36	0.925113	1.26484	0.012494	26.24	1.02509
26.08	1.02129	1.19438	0.0121387	19.72	0.888412
19.2	0.877022	1.26239	0.0124824	24.76	0.995983
18.76	0.866898	1.23321	0.0123357	23.24	0.96561
19.04	0.873225	1.20928	0.0122159	23.56	0.971938
23.44	0.968141	1.1851	0.0120923	19.6	0.885881
24.84	0.997249	1.26337	0.0124863	27	1.04028
17.8	0.844118	1.22112	0.0122739	20.88	0.913723
20.96	0.916254	1.26239	0.0124824	25.96	1.01876
25.44	1.00864	1.23822	0.0123627	22.12	0.941565
25.08	1.00231	1.21856	0.0122623	22.8	0.955486
25.16	1.00358	1.20208	0.0121773	23.56	0.971938
26.84	1.03648	1.21844	0.0122623	24.12	0.983328
18.36	0.858039	1.23321	0.0123357	24.72	0.994718
20.96	0.916254	1.15983	0.011961	18.4	0.859304
25.04	1.00105	1.28901	0.0126137	26.48	1.02889
19.64	0.887146	1.23626	0.0123511	22.92	0.958017
17.64	0.840321	1.29084	0.0126253	26.16	1.02383
24.96	0.99978	1.26007	0.0124708	26.52	1.03142
24.88	0.998514	1.19158	0.0121232	21.12	0.92005
17.64	0.840321	1.20488	0.0121928	21.44	0.926378
19.64	0.887146	1.22027	0.01227	21.92	0.936503
17.52	0.83779	1.26484	0.012494	26.32	1.02636
17.84	0.845383	1.14567	0.0118876	17.96	0.847914
23.16	0.963079	1.25311	0.0124361	26.32	1.02636
23.6	0.971938	1.21282	0.0122314	20.68	0.909926
25.96	1.01876	1.22576	0.012297	24.32	0.987124
24.4	0.98839	1.18938	0.0121117	17.28	0.832728
17.04	0.825135	1.216	0.0122468	20.24	0.899802
21.04	0.917519	1.26166	0.0124786	23.72	0.974469
22	0.937768	1.26825	0.0125133	25.56	1.01117
20.2	0.899802	1.18474	0.0120885	19.56	0.884615
23.96	0.979531	1.23394	0.0123395	23.32	0.966876
21.04	0.917519	1.17338	0.0120305	20.48	0.904864
18.08	0.850446	1.18962	0.0121155	18.4	0.859304
23.52	0.970672	1.15189	0.0119185	16.92	0.822604
17.52	0.83779	1.24005	0.0123704	23	0.960548
24	0.980797	1.21917	0.0122661	20.64	0.908661
17.8	0.844118	1.18523	0.0120923	19.88	0.892209
23.68	0.973203	1.17863	0.0120576	16.52	0.813745
22.12	0.941565	1.25189	0.0124283	24.4	0.98839
19.6	0.885881	1.18474	0.0120885	21.2	0.921316
20.88	0.913723	1.22381	0.0122893	21.36	0.925113
24.36	0.987124	1.14774	0.0118954	18.12	0.851711
20.44	0.904864	1.15372	0.0119263	19.24	0.877022
24.92	0.998514	1.17912	0.0120614	21.48	0.927644
16.8	0.820073	1.24469	0.0123936	23.16	0.963079
20.64	0.908661	1.13443	0.0118259	16.16	0.80362
22.48	0.949158	1.20488	0.0121928	23.28	0.96561
22.12	0.941565	1.24799	0.012409	23.96	0.979531
22.24	0.944096	1.17814	0.0120537	18.32	0.856773
22.28	0.944096	1.21929	0.0122661	20.64	0.908661
16.28	0.807417	1.142	0.0118683	17.36	0.833993
23.6	0.971938	1.18193	0.012073	16.36	0.808683
16.24	0.806152	1.19414	0.0121387	18.52	0.86057
20.92	0.916254	1.1696	0.0120112	18	0.847914
20.64	0.908661	1.2619	0.0124786	24.8	0.995983
19.16	0.875756	1.1823	0.0120769	19	0.87196
22.56	0.950424	1.24737	0.012409	23.64	0.973203
24.36	0.987124	1.1779	0.0120537	17.68	0.841587
24.68	0.994718	1.19585	0.0121464	22.08	0.940299
18.76	0.866898	1.25519	0.0124477	23	0.960548
18.72	0.865632	1.19048	0.0121194	19.44	0.882084
22.08	0.940299	1.16728	0.0119996	19.2	0.877022
24.48	0.990921	1.16557	0.0119881	20.36	0.902333
22.72	0.95422	1.23407	0.0123395	24.36	0.987124
19.48	0.88335	1.19902	0.0121619	19.68	0.887146
23.48	0.969407	1.20806	0.0122082	19.36	0.880819
20.84	0.912457	1.24212	0.012382	21.76	0.933971
18.08	0.850446	1.19402	0.0121348	21.32	0.923847
15.28	0.782106	1.23602	0.0123511	22.4	0.947892
20.12	0.897271	1.22674	0.0123048	22.68	0.952955
23.08	0.961813	1.23529	0.0123472	22.56	0.950424
15.72	0.793496	1.18999	0.0121155	21.44	0.926378
