a2262915.371660
LAquila  29/06/2022 15:37:11 29/06/2022 15:37:16 0000 0000.000000 0000.000000 00.0 00.0
0000166 0010 0000000 0010 06 0000000 0010 0000000 0010
1 1 1 16380 1 0900 3.75 00532.o 0 0 00 000 00 000166 3.1746 BC0 "green"
1 3 1 02000 1 0900 3.75 00532.o 0 0 00 000 00 000166 3.1746 S2P0 "green"
1 0 1 16380 2 0900 3.75 01064.p 0 0 02 000 12 000166 0.500 BT1 "IR"
1 2 1 02000 2 0900 3.75 01064.p 0 0 02 000 12 000166 0.500 S2A1 "IR"
1 1 1 16380 2 0900 3.75 00355.s 0 0 00 000 00 000166 3.1746 BC1 "UV"
1 3 1 02000 2 0900 3.75 00355.s 0 0 00 000 00 000166 3.1746 S2P1 "UV"
532.000 .o Photon Counting 0 	532.000 .o PC StDev 0 	1064.000 .p Analog 1 	1064.000 .p Analog StDev 1 	355.000 .s Photon Counting 1 	355.000 .s PC StDev 1 
38.7952	3.05772	1.51963	0.0347495	40.9639	3.15151
30.8434	2.73882	1.31074	0.0321161	29.8795	2.7013
29.6386	2.68254	1.24013	0.0312001	29.3976	2.68254
32.0482	2.79509	1.24969	0.0313146	20.4819	2.23232
28.1928	2.6075	1.23718	0.0311429	25.5422	2.49495
40.9639	3.15151	1.47991	0.0342915	43.3735	3.24531
28.6747	2.62626	1.18128	0.0303987	21.2048	2.26984
25.5422	2.49495	1.20555	0.0307422	21.4458	2.2886
21.9277	2.30736	1.52919	0.034864	43.3735	3.24531
20.241	2.21356	1.29456	0.0319444	28.9157	2.64502
23.6145	2.40115	1.50419	0.0345778	38.7952	3.05772
25.5422	2.49495	1.31221	0.0321734	27.7108	2.58874
24.0964	2.41991	1.22174	0.0309711	24.5783	2.43867
21.4458	2.2886	1.57259	0.0354365	43.3735	3.24531
20.241	2.21356	1.22689	0.0310284	22.1687	2.32612
35.6627	2.94516	1.32251	0.0322878	29.1566	2.66378
31.8072	2.77633	1.15774	0.0301124	19.0361	2.15729
23.6145	2.40115	1.43284	0.0336618	41.4458	3.17027
21.6867	2.2886	1.32398	0.0322878	32.5301	2.81385
22.4096	2.32612	1.30632	0.0320589	30.3614	2.72006
34.9398	2.90765	1.49462	0.0344633	39.5181	3.09524
29.3976	2.68254	1.26366	0.0315436	29.6386	2.68254
29.1566	2.66378	1.31589	0.0321734	24.8193	2.45743
40	3.114	1.37841	0.0329748	38.5542	3.05772
39.5181	3.09524	1.36958	0.0328603	36.1446	2.96392
40.241	3.114	1.42475	0.0336046	36.3855	2.96392
41.9277	3.18903	1.50639	0.0345778	40.7229	3.13275
35.9036	2.94516	1.31147	0.0321161	31.5663	2.75757
22.1687	2.32612	1.47329	0.034177	38.3133	3.03896
28.1928	2.6075	1.21879	0.0309139	19.5181	2.17605
29.8795	2.7013	1.45123	0.033948	38.5542	3.05772
23.1325	2.38239	1.41151	0.0334328	37.8313	3.0202
37.1084	3.00144	1.37767	0.0329748	38.0723	3.03896
30.3614	2.72006	1.399	0.0332611	33.494	2.85137
31.8072	2.77633	1.34678	0.0326313	32.5301	2.81385
27.9518	2.6075	1.34089	0.0325168	32.0482	2.79509
30.1205	2.7013	1.17466	0.0303414	20.9639	2.25108
35.6627	2.94516	1.37032	0.0329176	34.6988	2.90765
39.2771	3.07648	1.37105	0.0329176	36.3855	2.96392
17.1084	2.02597	1.42769	0.0336046	38.0723	3.03896
38.0723	3.03896	1.38944	0.0331466	40	3.114
25.5422	2.49495	1.27764	0.0317154	31.8072	2.77633
26.506	2.53247	1.38135	0.0330321	35.1807	2.90765
17.3494	2.04473	1.2107	0.0307994	20.7229	2.25108
31.0843	2.73882	1.47771	0.0342343	41.2048	3.15151
29.1566	2.66378	1.36075	0.0328031	36.1446	2.96392
22.8916	2.34488	1.40636	0.0333756	40.4819	3.13275
28.9157	2.64502	1.41151	0.0334328	38.5542	3.05772
37.3494	3.0202	1.2872	0.0318299	30.6024	2.72006
27.9518	2.6075	1.21659	0.0309139	26.2651	2.53247
28.9157	2.64502	1.35781	0.0327458	29.6386	2.68254
26.747	2.55123	1.36958	0.0328603	38.7952	3.05772
39.2771	3.07648	1.45711	0.0340053	37.1084	3.00144
37.1084	3.00144	1.36811	0.0328603	39.5181	3.09524
25.0602	2.45743	1.30927	0.0321161	32.2892	2.79509
17.3494	2.04473	1.40121	0.0333183	31.5663	2.75757
32.0482	2.79509	1.45049	0.0338908	40.241	3.114
22.4096	2.32612	1.32471	0.0322878	29.1566	2.66378
30.1205	2.7013	1.24527	0.0312574	28.4337	2.62626
40.241	3.114	1.24895	0.0313146	22.8916	2.34488
16.6265	2.00721	1.48727	0.0343488	37.5904	3.0202
38.3133	3.03896	1.4321	0.0336618	37.8313	3.0202
39.0361	3.07648	1.34089	0.0325168	28.4337	2.62626
37.8313	3.0202	1.35781	0.0327458	35.4217	2.92641
26.988	2.56998	1.39606	0.0332038	34.9398	2.90765
21.2048	2.26984	1.30853	0.0321161	27.4699	2.56998
32.7711	2.81385	1.43284	0.0336618	34.4578	2.88889
18.7952	2.13853	1.34457	0.0325741	30.6024	2.72006
26.0241	2.51371	1.34899	0.0326313	27.4699	2.56998
39.5181	3.09524	1.3762	0.0329748	36.6265	2.98268
23.8554	2.40115	1.40415	0.0333183	32.5301	2.81385
24.8193	2.45743	1.28646	0.0318299	25.5422	2.49495
27.4699	2.56998	1.41298	0.0334328	33.7349	2.85137
19.759	2.1948	1.33575	0.0324596	27.7108	2.58874
15.9036	1.95094	1.40636	0.0333756	34.2169	2.87013
38.3133	3.03896	1.47697	0.0342343	38.3133	3.03896
22.8916	2.34488	1.36149	0.0328031	38.0723	3.03896
16.3855	1.98846	1.35928	0.0327458	31.5663	2.75757
16.3855	1.98846	1.14671	0.0299407	17.3494	2.04473
27.9518	2.6075	1.28573	0.0318299	26.0241	2.51371
24.8193	2.45743	1.25998	0.0314864	19.759	2.1948
32.2892	2.79509	1.39459	0.0332038	35.4217	2.92641
30.8434	2.73882	1.28426	0.0317726	29.8795	2.7013
26.747	2.55123	1.19893	0.0306277	15.6627	1.95094
16.8675	2.02597	1.23203	0.0310856	24.0964	2.41991
16.8675	2.02597	1.31883	0.0322306	35.9036	2.94516
18.5542	2.11977	1.20041	0.0306849	16.1446	1.9697
33.253	2.85137	1.16069	0.0301124	20.7229	2.25108
27.4699	2.56998	1.29897	0.0320016	32.5301	2.81385
28.9157	2.64502	1.29897	0.0320016	30.1205	2.7013
18.7952	2.13853	1.2541	0.0313719	29.8795	2.7013
27.4699	2.56998	1.1651	0.0301697	23.8554	2.40115
36.1446	2.96392	1.29235	0.0318871	30.3614	2.72006
14.6988	1.8759	1.2747	0.0316581	26.506	2.53247
29.3976	2.68254	1.38135	0.0330321	31.5663	2.75757
30.8434	2.73882	1.28426	0.0317726	28.4337	2.62626
31.0843	2.73882	1.29897	0.0320016	28.6747	2.62626
35.6627	2.94516	1.14598	0.0299407	18.3133	2.10101
27.9518	2.6075	1.20776	0.0307422	23.8554	2.40115
16.8675	2.02597	1.22394	0.0309711	17.1084	2.02597
36.6265	2.98268	1.27837	0.0317154	27.7108	2.58874
20.9639	2.25108	1.35855	0.0327458	31.5663	2.75757
20.241	2.21356	1.0886	0.0291392	16.6265	2.00721
21.9277	2.30736	1.12097	0.0295972	20.241	2.21356
27.7108	2.58874	1.11435	0.0294827	17.3494	2.04473
23.1325	2.38239	1.33575	0.0324596	36.1446	2.96392
24.8193	2.45743	1.13347	0.0297689	17.8313	2.08225
14.4578	1.8759	1.1651	0.0301697	18.5542	2.11977
28.6747	2.62626	1.11435	0.0294827	15.6627	1.95094
36.6265	2.98268	1.37252	0.0329176	33.012	2.83261
22.4096	2.32612	1.33133	0.0324023	34.6988	2.90765
20.7229	2.25108	1.39974	0.0332611	33.253	2.85137
32.5301	2.81385	1.17687	0.0303414	19.2771	2.17605
20.241	2.21356	1.42033	0.0335473	35.4217	2.92641
16.1446	1.9697	1.20923	0.0307994	25.7831	2.49495
24.3373	2.41991	1.33648	0.0324596	27.9518	2.6075
24.0964	2.41991	1.30044	0.0320016	31.5663	2.75757
34.2169	2.87013	1.23792	0.0312001	27.9518	2.6075
27.9518	2.6075	1.14598	0.0299407	16.3855	1.98846
29.6386	2.68254	1.30706	0.0321161	33.012	2.83261
29.1566	2.66378	1.34016	0.0325168	36.3855	2.96392
15.4217	1.93218	1.35266	0.0326886	32.7711	2.81385
20	2.1948	1.10699	0.0293682	18.7952	2.13853
28.1928	2.6075	1.16289	0.0301697	16.1446	1.9697
33.253	2.85137	1.30927	0.0321161	34.6988	2.90765
23.1325	2.38239	1.23498	0.0311429	20.4819	2.23232
25.3012	2.47619	1.14009	0.0298262	21.4458	2.2886
20.7229	2.25108	1.25631	0.0314291	24.0964	2.41991
24.8193	2.45743	1.16584	0.0302269	22.4096	2.32612
12.7711	1.76335	1.12979	0.0297117	16.6265	2.00721
23.1325	2.38239	1.132	0.0297689	15.4217	1.93218
21.4458	2.2886	1.14892	0.0299979	20.7229	2.25108
21.9277	2.30736	1.31883	0.0322306	25.7831	2.49495
20.7229	2.25108	1.15407	0.0300552	14.6988	1.8759
16.1446	1.9697	1.40489	0.0333183	35.6627	2.94516
14.4578	1.8759	1.13494	0.0297689	17.1084	2.02597
30.1205	2.7013	1.18128	0.0303987	15.9036	1.95094
33.494	2.85137	1.13641	0.0298262	19.0361	2.15729
29.6386	2.68254	1.36811	0.0328603	34.2169	2.87013
34.4578	2.88889	1.28426	0.0317726	22.1687	2.32612
23.3735	2.38239	1.3762	0.0329748	31.0843	2.73882
29.6386	2.68254	1.33942	0.0325168	26.747	2.55123
12.5301	1.74459	1.29897	0.0320016	26.747	2.55123
26.506	2.53247	1.16289	0.0301697	23.6145	2.40115
29.8795	2.7013	1.32471	0.0322878	26.2651	2.53247
19.5181	2.17605	1.36664	0.0328603	31.3253	2.75757
20.4819	2.23232	1.32398	0.0322878	25.5422	2.49495
25.7831	2.49495	1.34457	0.0325741	30.1205	2.7013
35.1807	2.90765	1.18937	0.0305132	13.9759	1.83838
13.7349	1.83838	1.27249	0.0316581	27.9518	2.6075
26.0241	2.51371	1.16878	0.0302269	16.3855	1.98846
23.8554	2.40115	1.12906	0.0297117	12.0482	1.70707
22.8916	2.34488	1.39459	0.0332038	34.9398	2.90765
33.494	2.85137	1.34089	0.0325168	27.2289	2.56998
22.1687	2.32612	1.18422	0.0304559	25.3012	2.47619
20.9639	2.25108	1.38135	0.0330321	29.6386	2.68254
26.988	2.56998	1.2107	0.0307994	16.8675	2.02597
16.3855	1.98846	1.27543	0.0316581	23.1325	2.38239
19.759	2.1948	1.35487	0.0326886	31.3253	2.75757
12.7711	1.76335	1.13936	0.0298262	13.494	1.81962
22.6506	2.34488	1.15701	0.0300552	13.7349	1.83838
13.253	1.78211	1.15407	0.0300552	21.2048	2.26984
25.3012	2.47619	1.29235	0.0318871	30.1205	2.7013
25.7831	2.49495	1.12023	0.0295972	15.1807	1.91342
17.5904	2.06349	1.3078	0.0321161	31.0843	2.73882
34.2169	2.87013	1.27764	0.0317154	28.4337	2.62626
23.6145	2.40115	1.35193	0.0326886	31.0843	2.73882
19.5181	2.17605	1.08345	0.029082	11.0843	1.65079
17.1084	2.02597	1.26955	0.0316009	30.6024	2.72006
31.0843	2.73882	1.08198	0.0290247	13.7349	1.83838
20.7229	2.25108	1.23718	0.0311429	24.0964	2.41991
18.5542	2.11977	1.1423	0.0298834	16.8675	2.02597
27.2289	2.56998	1.15922	0.0301124	16.3855	1.98846
29.8795	2.7013	1.26955	0.0316009	30.3614	2.72006
17.1084	2.02597	1.27543	0.0316581	28.1928	2.6075
29.1566	2.66378	1.21585	0.0308566	15.6627	1.95094
22.6506	2.34488	1.29014	0.0318871	28.9157	2.64502
31.5663	2.75757	1.14009	0.0298262	12.5301	1.74459
32.2892	2.79509	1.3078	0.0321161	24.5783	2.43867
22.1687	2.32612	1.08566	0.029082	13.494	1.81962
15.4217	1.93218	1.21144	0.0307994	25.0602	2.45743
18.0723	2.10101	1.32104	0.0322878	24.8193	2.45743
11.5663	1.66955	1.21953	0.0309139	22.1687	2.32612
14.4578	1.8759	1.41592	0.0334901	32.5301	2.81385
17.1084	2.02597	1.25337	0.0313719	28.1928	2.6075
16.1446	1.9697	1.15922	0.0301124	16.6265	2.00721
29.8795	2.7013	1.33501	0.0324596	26.0241	2.51371
19.759	2.1948	1.16069	0.0301124	14.6988	1.8759
12.5301	1.74459	1.24895	0.0313146	18.5542	2.11977
10.3614	1.57576	1.20776	0.0307422	18.5542	2.11977
24.5783	2.43867	1.29603	0.0319444	27.7108	2.58874
20.4819	2.23232	1.31589	0.0321734	32.2892	2.79509
25.0602	2.45743	1.17025	0.0302842	24.0964	2.41991
20.7229	2.25108	1.17393	0.0303414	23.8554	2.40115
29.8795	2.7013	1.37988	0.0330321	29.6386	2.68254
17.1084	2.02597	1.15333	0.0300552	10.3614	1.57576
14.2169	1.85714	1.23056	0.0310856	22.1687	2.32612
17.1084	2.02597	1.34751	0.0326313	29.1566	2.66378
26.988	2.56998	1.12391	0.0295972	13.253	1.78211
24.3373	2.41991	1.28132	0.0317726	26.506	2.53247
15.6627	1.95094	1.29088	0.0318871	26.0241	2.51371
27.2289	2.56998	1.3865	0.0330893	30.1205	2.7013
32.5301	2.81385	1.08934	0.0291392	9.87952	1.53824
16.1446	1.9697	1.15848	0.0301124	18.5542	2.11977
23.6145	2.40115	1.28352	0.0317726	23.1325	2.38239
29.3976	2.68254	1.15407	0.0300552	15.4217	1.93218
14.2169	1.85714	1.22615	0.0310284	26.747	2.55123
19.5181	2.17605	1.16731	0.0302269	11.0843	1.65079
20.241	2.21356	1.21438	0.0308566	26.0241	2.51371
22.8916	2.34488	1.31662	0.0322306	25.7831	2.49495
15.9036	1.95094	1.14598	0.0299407	20	2.1948
30.1205	2.7013	1.08713	0.029082	12.7711	1.76335
15.6627	1.95094	1.2644	0.0315436	25.5422	2.49495
16.8675	2.02597	1.13126	0.0297117	10.3614	1.57576
23.3735	2.38239	1.13126	0.0297117	20.9639	2.25108
18.5542	2.11977	1.22541	0.0310284	27.4699	2.56998
30.1205	2.7013	1.38723	0.0331466	30.6024	2.72006
27.7108	2.58874	1.0658	0.0287957	9.15663	1.50072
26.506	2.53247	1.03344	0.0283377	10.3614	1.57576
22.1687	2.32612	1.32177	0.0322878	28.4337	2.62626
15.6627	1.95094	1.34972	0.0326313	30.3614	2.72006
26.506	2.53247	1.21144	0.0307994	24.3373	2.41991
26.988	2.56998	1.21659	0.0309139	20	2.1948
17.5904	2.06349	1.0305	0.0282805	11.3253	1.65079
27.2289	2.56998	1.11141	0.0294255	18.3133	2.10101
23.3735	2.38239	1.2872	0.0318299	21.9277	2.30736
20	2.1948	1.02976	0.0282805	10.3614	1.57576
14.9398	1.89466	1.25778	0.0314291	29.8795	2.7013
29.8795	2.7013	1.19158	0.0305704	17.3494	2.04473
10.1205	1.57576	1.12832	0.0297117	18.3133	2.10101
28.1928	2.6075	1.12465	0.0296544	13.494	1.81962
23.1325	2.38239	1.22762	0.0310284	19.5181	2.17605
14.2169	1.85714	1.24233	0.0312574	23.1325	2.38239
18.3133	2.10101	1.31515	0.0321734	27.7108	2.58874
18.3133	2.10101	1.19452	0.0305704	24.3373	2.41991
23.1325	2.38239	1.27617	0.0316581	22.8916	2.34488
23.6145	2.40115	1.2747	0.0316581	26.747	2.55123
19.0361	2.15729	1.03638	0.028395	9.15663	1.50072
22.4096	2.32612	1.19526	0.0306277	21.4458	2.2886
29.3976	2.68254	1.22321	0.0309711	26.2651	2.53247
19.0361	2.15729	1.18422	0.0304559	15.4217	1.93218
19.759	2.1948	1.18202	0.0303987	18.3133	2.10101
26.0241	2.51371	1.27102	0.0316009	23.1325	2.38239
12.2892	1.72583	1.29823	0.0319444	26.988	2.56998
28.4337	2.62626	1.11067	0.0294255	10.8434	1.61327
13.494	1.81962	1.2975	0.0319444	30.3614	2.72006
25.0602	2.45743	1.2872	0.0318299	23.6145	2.40115
26.2651	2.53247	1.21659	0.0309139	26.0241	2.51371
26.747	2.55123	1.19232	0.0305704	25.7831	2.49495
14.2169	1.85714	1.25557	0.0314291	26.2651	2.53247
13.494	1.81962	1.09155	0.0291965	14.2169	1.85714
29.1566	2.66378	1.18202	0.0303987	21.4458	2.2886
17.3494	2.04473	1.08493	0.029082	14.4578	1.8759
16.6265	2.00721	1.18128	0.0303987	14.6988	1.8759
28.1928	2.6075	1.37252	0.0329176	29.1566	2.66378
14.4578	1.8759	1.30412	0.0320589	25.7831	2.49495
20.9639	2.25108	1.2085	0.0307994	17.1084	2.02597
15.6627	1.95094	1.11214	0.0294827	13.253	1.78211
26.988	2.56998	1.33207	0.0324023	26.0241	2.51371
20.4819	2.23232	1.23865	0.0312001	23.1325	2.38239
26.2651	2.53247	1.27764	0.0317154	23.8554	2.40115
9.63855	1.53824	1.31515	0.0321734	28.1928	2.6075
16.1446	1.9697	1.23203	0.0310856	21.2048	2.26984
13.494	1.81962	1.26587	0.0315436	25.5422	2.49495
22.1687	2.32612	1.15112	0.0299979	17.1084	2.02597
14.9398	1.89466	1.24013	0.0312001	19.0361	2.15729
14.4578	1.8759	1.10699	0.0293682	15.1807	1.91342
29.3976	2.68254	1.08419	0.029082	14.2169	1.85714
15.1807	1.91342	1.02682	0.0282805	9.87952	1.53824
26.506	2.53247	1.04374	0.0285095	8.19277	1.40693
18.7952	2.13853	1.16878	0.0302269	22.6506	2.34488
18.0723	2.10101	1.23498	0.0311429	25.7831	2.49495
13.494	1.81962	1.10331	0.029311	17.1084	2.02597
19.5181	2.17605	1.10258	0.029311	9.87952	1.53824
14.2169	1.85714	1.1217	0.0295972	15.9036	1.95094
17.8313	2.08225	1.23645	0.0311429	25.3012	2.47619
28.6747	2.62626	1.20041	0.0306849	18.0723	2.10101
17.5904	2.06349	1.29161	0.0318871	28.6747	2.62626
11.8072	1.68831	1.26587	0.0315436	22.4096	2.32612
16.3855	1.98846	1.0202	0.028166	9.63855	1.53824
17.1084	2.02597	1.07095	0.0289102	10.8434	1.61327
16.3855	1.98846	1.32692	0.0323451	28.4337	2.62626
19.2771	2.17605	1.14671	0.0299407	12.7711	1.76335
10.6024	1.61327	1.12759	0.0296544	19.759	2.1948
18.3133	2.10101	1.21291	0.0308566	21.9277	2.30736
11.0843	1.65079	1.06948	0.028853	9.87952	1.53824
10.6024	1.61327	1.18864	0.0305132	17.1084	2.02597
26.2651	2.53247	1.29235	0.0318871	23.3735	2.38239
15.1807	1.91342	1.19967	0.0306849	24.5783	2.43867
26.747	2.55123	1.12979	0.0297117	15.9036	1.95094
18.3133	2.10101	1.05992	0.0287385	10.1205	1.57576
24.3373	2.41991	1.17098	0.0302842	16.1446	1.9697
26.747	2.55123	1.01431	0.0280515	9.39759	1.50072
9.63855	1.53824	1.08419	0.029082	7.71084	1.36941
23.1325	2.38239	1.18937	0.0305132	20	2.1948
20.241	2.21356	1.28941	0.0318299	27.4699	2.56998
25.5422	2.49495	1.19893	0.0306277	13.9759	1.83838
17.3494	2.04473	1.27322	0.0316581	25.5422	2.49495
26.747	2.55123	1.23939	0.0312001	21.4458	2.2886
20.9639	2.25108	1.02902	0.0282805	10.6024	1.61327
22.1687	2.32612	1.23351	0.0310856	23.3735	2.38239
6.74699	1.29437	1.00181	0.0278798	7.22892	1.31313
18.5542	2.11977	1.27396	0.0316581	27.7108	2.58874
25.5422	2.49495	1.11729	0.0295399	13.012	1.78211
20.7229	2.25108	1.17613	0.0303414	20.241	2.21356
8.19277	1.40693	1.04888	0.0285667	9.87952	1.53824
15.6627	1.95094	1.15112	0.0299979	14.2169	1.85714
7.22892	1.31313	1.24527	0.0312574	19.759	2.1948
20.9639	2.25108	1.24454	0.0312574	23.6145	2.40115
11.0843	1.65079	1.15554	0.0300552	12.7711	1.76335
23.3735	2.38239	1.18496	0.0304559	17.8313	2.08225
8.91566	1.4632	1.12097	0.0295972	14.4578	1.8759
15.9036	1.95094	1.24748	0.0313146	25.5422	2.49495
24.3373	2.41991	1.33575	0.0324596	26.0241	2.51371
12.5301	1.74459	1.07021	0.028853	12.7711	1.76335
7.71084	1.36941	1.1092	0.0294255	15.1807	1.91342
10.8434	1.61327	1.06654	0.0287957	14.4578	1.8759
6.74699	1.29437	1.19084	0.0305704	13.494	1.81962
23.6145	2.40115	1.26955	0.0316009	24.0964	2.41991
24.5783	2.43867	1.12979	0.0297117	20.9639	2.25108
15.4217	1.93218	1.2747	0.0316581	21.9277	2.30736
10.8434	1.61327	1.20188	0.0306849	20.4819	2.23232
26.988	2.56998	1.11876	0.0295399	13.494	1.81962
6.74699	1.29437	1.20261	0.0306849	25.7831	2.49495
13.9759	1.83838	1.06212	0.0287385	12.5301	1.74459
8.43373	1.42568	1.19526	0.0306277	21.6867	2.2886
21.6867	2.2886	1.22394	0.0309711	25.0602	2.45743
23.6145	2.40115	1.16878	0.0302269	16.1446	1.9697
13.7349	1.83838	1.07536	0.0289675	12.2892	1.72583
26.988	2.56998	1.02093	0.028166	9.63855	1.53824
24.8193	2.45743	1.17834	0.0303987	25.3012	2.47619
7.71084	1.36941	1.06654	0.0287957	8.19277	1.40693
15.4217	1.93218	1.14598	0.0299407	9.87952	1.53824
19.2771	2.17605	1.31515	0.0321734	24.3373	2.41991
10.6024	1.61327	1.09817	0.0292537	16.6265	2.00721
9.87952	1.53824	1.25998	0.0314864	22.6506	2.34488
23.6145	2.40115	1.24454	0.0312574	23.3735	2.38239
26.506	2.53247	1.25851	0.0314291	24.3373	2.41991
20	2.1948	1.15554	0.0300552	12.7711	1.76335
13.253	1.78211	1.12759	0.0296544	11.5663	1.66955
17.5904	2.06349	1.18055	0.0303987	23.8554	2.40115
20	2.1948	1.09081	0.0291392	16.1446	1.9697
24.5783	2.43867	1.11582	0.0294827	5.78313	1.16306
19.5181	2.17605	1.1195	0.0295399	18.5542	2.11977
13.253	1.78211	1.16731	0.0302269	17.8313	2.08225
25.5422	2.49495	1.18422	0.0304559	19.5181	2.17605
7.46988	1.35065	1.10331	0.029311	15.6627	1.95094
9.15663	1.50072	1.20629	0.0307422	18.5542	2.11977
19.0361	2.15729	1.18055	0.0303987	17.3494	2.04473
16.1446	1.9697	1.27837	0.0317154	23.6145	2.40115
6.26506	1.23809	1.17981	0.0303987	24.5783	2.43867
16.8675	2.02597	1.17098	0.0302842	15.9036	1.95094
13.494	1.81962	1.23203	0.0310856	23.6145	2.40115
5.78313	1.16306	1.09228	0.0291965	16.6265	2.00721
15.6627	1.95094	1.02682	0.0282805	7.46988	1.35065
20.241	2.21356	1.25116	0.0313719	21.4458	2.2886
13.253	1.78211	1.01799	0.0281087	7.22892	1.31313
7.22892	1.31313	1.17098	0.0302842	21.2048	2.26984
6.50602	1.23809	1.0761	0.0289675	13.253	1.78211
20.4819	2.23232	1.0761	0.0289675	6.74699	1.29437
22.6506	2.34488	1.10258	0.029311	14.2169	1.85714
12.2892	1.72583	1.20335	0.0306849	19.5181	2.17605
16.1446	1.9697	1.25851	0.0314291	21.9277	2.30736
16.1446	1.9697	1.15333	0.0300552	12.5301	1.74459
8.6747	1.4632	1.14377	0.0298834	16.1446	1.9697
15.4217	1.93218	1.12391	0.0295972	7.71084	1.36941
17.8313	2.08225	1.04447	0.0285095	10.1205	1.57576
10.1205	1.57576	1.13053	0.0297117	12.5301	1.74459
13.494	1.81962	1.23718	0.0311429	17.8313	2.08225
13.9759	1.83838	1.08713	0.029082	9.15663	1.50072
19.5181	2.17605	1.0636	0.0287957	6.74699	1.29437
18.3133	2.10101	1.22836	0.0310284	21.6867	2.2886
22.8916	2.34488	1.27028	0.0316009	21.4458	2.2886
13.9759	1.83838	1.08198	0.0290247	11.3253	1.65079
21.9277	2.30736	1.24748	0.0313146	23.3735	2.38239
21.4458	2.2886	1.17981	0.0303987	13.012	1.78211
17.3494	2.04473	1.17834	0.0303987	15.6627	1.95094
18.0723	2.10101	1.2644	0.0315436	23.1325	2.38239
20	2.1948	1.21217	0.0308566	22.8916	2.34488
4.57831	1.0505	1.02608	0.0282232	9.15663	1.50072
24.0964	2.41991	1.10258	0.029311	9.87952	1.53824
13.494	1.81962	1.22983	0.0310856	18.7952	2.13853
6.50602	1.23809	1.20408	0.0307422	17.1084	2.02597
20.241	2.21356	1.14524	0.0299407	19.0361	2.15729
9.39759	1.50072	1.19305	0.0305704	18.7952	2.13853
8.91566	1.4632	1.2107	0.0307994	18.3133	2.10101
20.9639	2.25108	1.05771	0.0286812	9.15663	1.50072
4.81928	1.06926	1.18864	0.0305132	13.7349	1.83838
9.39759	1.50072	1.18864	0.0305132	23.3735	2.38239
13.253	1.78211	1.10626	0.0293682	7.46988	1.35065
8.6747	1.4632	1.03417	0.0283377	9.63855	1.53824
13.9759	1.83838	1.18275	0.0304559	18.7952	2.13853
10.6024	1.61327	1.17025	0.0302842	16.8675	2.02597
15.1807	1.91342	1.29235	0.0318871	23.6145	2.40115
19.759	2.1948	1.03859	0.028395	4.81928	1.06926
20.9639	2.25108	1.24895	0.0313146	23.6145	2.40115
19.2771	2.17605	1.08566	0.029082	4.09639	1.01299
20.4819	2.23232	1.26146	0.0314864	22.8916	2.34488
10.8434	1.61327	1.28867	0.0318299	23.1325	2.38239
15.4217	1.93218	1.14745	0.0299407	9.39759	1.50072
20.4819	2.23232	1.14671	0.0299407	18.3133	2.10101
13.7349	1.83838	1.06507	0.0287957	7.71084	1.36941
10.8434	1.61327	1.17466	0.0303414	21.9277	2.30736
9.87952	1.53824	1.22247	0.0309711	15.9036	1.95094
11.5663	1.66955	1.02829	0.0282805	7.95181	1.40693
15.1807	1.91342	1.16142	0.0301697	20.9639	2.25108
16.6265	0	0.980479	0	5.54217	0
4.81928	0	1.17393	0	11.8072	0
22.6506	0	1.17834	0	13.9759	0
12.0482	0	1.24527	0	20	0
15.6627	0	1.06948	0	10.8434	0
11.5663	0	1.06801	0	9.63855	0
14.6988	0	1.22909	0	18.0723	0
6.0241	0	1.17981	0	23.1325	0
23.3735	0	1.12023	0	11.8072	0
22.8916	0	1.0886	0	6.98795	0
22.8916	0	1.15186	0	12.0482	0
21.2048	0	1.00328	0	5.06024	0
18.5542	0	1.22027	0	20.9639	0
14.4578	0	1.27543	0	21.6867	0
19.0361	0	1.28573	0	22.6506	0
21.4458	0	1.1526	0	19.5181	0
6.0241	0	1.20923	0	16.8675	0
5.3012	0	1.15701	0	17.5904	0
22.4096	0	1.0305	0	4.33735	0
8.19277	0	1.21806	0	20.241	0
7.46988	0	1.06801	0	14.6988	0
15.1807	0	1.04447	0	7.46988	0
8.6747	0	1.06654	0	5.06024	0
22.1687	0	1.15554	0	19.5181	0
6.74699	0	1.10258	0	16.6265	0
6.0241	0	0.982685	0	3.85542	0
3.37349	0	1.18864	0	16.8675	0
7.71084	0	1.20482	0	15.6627	0
6.98795	0	1.10846	0	6.50602	0
15.1807	0	1.13494	0	13.7349	0
22.6506	0	1.11067	0	5.06024	0
21.9277	0	1.01358	0	8.19277	0
8.19277	0	1.11729	0	7.46988	0
19.0361	0	1.17834	0	19.5181	0
14.2169	0	1.13053	0	17.5904	0
10.8434	0	1.0305	0	9.39759	0
15.9036	0	1.12317	0	20.7229	0
10.8434	0	1.16289	0	19.2771	0
10.1205	0	1.0761	0	13.7349	0
20.241	0	1.07316	0	15.1807	0
20.9639	0	1.22909	0	17.8313	0
5.78313	0	0.98857	0	4.57831	0
8.19277	0	1.043	0	4.09639	0
18.3133	0	1.10258	0	10.8434	0
17.8313	0	1.132	0	20.7229	0
5.78313	0	1.21438	0	17.8313	0
9.63855	0	1.11729	0	8.43373	0
17.3494	0	1.1776	0	16.8675	0
7.22892	0	1.13936	0	16.1446	0
11.0843	0	1.16878	0	13.9759	0
11.8072	0	1.09669	0	7.46988	0
