a2262915.371079
LAquila  29/06/2022 15:36:37 29/06/2022 15:37:10 0000 0000.000000 0000.000000 00.0 00.0
0001000 0010 0000000 0010 06 0000000 0010 0000000 0010
1 1 1 16380 1 0900 3.75 00532.o 0 0 00 000 00 001000 3.1746 BC0 "green"
1 3 1 02000 1 0900 3.75 00532.o 0 0 00 000 00 001000 3.1746 S2P0 "green"
1 0 1 16380 2 0900 3.75 01064.p 0 0 02 000 12 001000 0.500 BT1 "IR"
1 2 1 02000 2 0900 3.75 01064.p 0 0 02 000 12 001000 0.500 S2A1 "IR"
1 1 1 16380 2 0900 3.75 00355.s 0 0 00 000 00 001000 3.1746 BC1 "UV"
1 3 1 02000 2 0900 3.75 00355.s 0 0 00 000 00 001000 3.1746 S2P1 "UV"
532.000 .o Photon Counting 0 	532.000 .o PC StDev 0 	1064.000 .p Analog 1 	1064.000 .p Analog StDev 1 	355.000 .s Photon Counting 1 	355.000 .s PC StDev 1 
3.76	0	1.06789	0	4.56	0
1.64	0	1.01392	0	4.6	0
2.12	0	1.03626	0	4.64	0
3.6	0	0.990598	0	2.32	0
4.12	0	1.00659	0	4.36	0
3.04	0	1.01477	0	2.48	0
2.96	0	0.989988	0	0.84	0
1.36	0	1.02796	0	0.92	0
1.72	0	1.02784	0	2.6	0
1.84	0	1.03932	0	3.04	0
2.52	0	1.03028	0	4.56	0
1.96	0	1.01758	0	2.96	0
1.8	0	1.04212	0	2.48	0
4.32	0	1.02418	0	4.24	0
2.84	0	1.03162	0	2.96	0
2.96	0	1.02466	0	3.16	0
4.36	0	1.02845	0	3.28	0
2	0	1.00818	0	3.12	0
2.52	0	0.989255	0	1.92	0
4.52	0	1.02344	0	4.4	0
0.96	0	1.06215	0	4.24	0
4	0	1.05788	0	4.84	0
2.08	0	1.00305	0	2.28	0
3.24	0	1.00891	0	1.76	0
1.12	0	1.03895	0	2	0
1.48	0	1.02442	0	2.44	0
2.32	0	1.00098	0	2.04	0
2.84	0	1.01209	0	0.92	0
1	0	1.03346	0	1.48	0
2.6	0	1.03236	0	2.76	0
4.64	0	1.01306	0	1.92	0
3.24	0	1.01978	0	4.32	0
3.84	0	1.04042	0	1.8	0
2	0	1.0138	0	2.08	0
4	0	1.00733	0	1	0
0.92	0	1.04127	0	3.12	0
1.36	0	1.03675	0	1.24	0
3.48	0	1.00269	0	2.92	0
3.88	0	1.03626	0	1	0
4.24	0	1.01477	0	1.56	0
4.2	0	1.06215	0	4.44	0
2.64	0	1.0315	0	2.32	0
4.4	0	1.02564	0	2.92	0
3.2	0	1.01514	0	1.68	0
0.88	0	1.0315	0	1.4	0
4.56	0	1.04481	0	2.8	0
3.04	0	1.01209	0	2	0
4.52	0	1.02149	0	2.6	0
2.8	0	1.06264	0	3.8	0
3.4	0	1.04164	0	1.48	0
1.48	0	1.04579	0	2.12	0
3.72	0	1.0116	0	1.64	0
1.64	0	1.0337	0	1.04	0
2.32	0	1.0381	0	1.08	0
4.4	0	1.01575	0	4.32	0
1.96	0	1.00317	0	2.12	0
2.4	0	1.04212	0	4.56	0
1.64	0	1.03284	0	1.92	0
0.72	0	0.975336	0	0.68	0
2.04	0	1.01331	0	1.2	0
2.28	0	0.991087	0	1.68	0
2.32	0	0.994139	0	0.8	0
1.92	0	1.02601	0	0.92	0
4.2	0	1.03968	0	3.88	0
4.2	0	1.00427	0	1.68	0
3.36	0	1.03504	0	3.24	0
2.28	0	0.99011	0	2.52	0
3.2	0	1.02747	0	1.48	0
1.56	0	1.00012	0	1.4	0
4.4	0	1.0442	0	1.76	0
4.44	0	1.01856	0	4.28	0
2.08	0	1.02869	0	1.88	0
1.36	0	1.01917	0	1	0
2.04	0	1.00513	0	3.48	0
0.96	0	1.01624	0	3.76	0
2.36	0	1.02991	0	2.08	0
0.84	0	1.05116	0	4.08	0
1.48	0	0.990598	0	2.36	0
1.92	0	1.00208	0	1.24	0
0.76	0	1.03248	0	1.68	0
3.32	0	1.016	0	3	0
3.48	0	1.03309	0	3.36	0
4.32	0	1.01453	0	2.52	0
3.36	0	1.0431	0	1.84	0
4.2	0	1.04542	0	2.88	0
3.36	0	1.01197	0	1.8	0
0.72	0	1.0116	0	3.2	0
3.28	0	1.02613	0	2.84	0
2.52	0	1.04847	0	2.8	0
3.88	0	1.01929	0	4.2	0
1.24	0	1.02845	0	2.48	0
2.64	0	1.00611	0	1.32	0
1.12	0	1.00134	0	3.6	0
3.72	0	1.0188	0	1.56	0
2.16	0	0.998168	0	3.16	0
4.08	0	1.01978	0	1.44	0
3.36	0	1.02283	0	3.76	0
1.6	0	0.99768	0	1.44	0
2.96	0	1.01013	0	2.8	0
2.28	0	0.996337	0	0.72	0
1.32	0	1.02308	0	3.84	0
1.76	0	1.00879	0	1.44	0
3.44	0	1.00195	0	3.64	0
1.32	0	1.00745	0	3.64	0
2.12	0	1.01013	0	3.36	0
1.56	0	1.04896	0	2.88	0
4	0	0.985226	0	0.96	0
2.72	0	1.01245	0	3.36	0
1.4	0	0.990965	0	2.64	0
2.36	0	1.01526	0	1.84	0
1.4	0	1.0453	0	3.2	0
1.56	0	1.02332	0	0.64	0
0.6	0	1.04542	0	4.2	0
2.92	0	0.989988	0	0.88	0
0.56	0	1.03626	0	3.48	0
3.52	0	1.02503	0	1.36	0
1.08	0	0.991087	0	0.68	0
3.8	0	0.981197	0	1.28	0
3.6	0	0.998779	0	0.88	0
3.76	0	1.00659	0	0.52	0
2.6	0	1.02442	0	3.08	0
0.88	0	1.02906	0	3.36	0
2.8	0	1.02747	0	2.4	0
3.32	0	1.00549	0	2.68	0
1.2	0	1.05018	0	3.32	0
1	0	1.02198	0	2.72	0
0.56	0	1.03053	0	3.12	0
0.52	0	1.02711	0	1.44	0
1.4	0	1.0188	0	1.4	0
2.84	0	1.06215	0	3.6	0
4.04	0	1.00073	0	2.88	0
1.24	0	1.01941	0	4.12	0
0.52	0	1.03919	0	3.72	0
2.68	0	1.04799	0	2.88	0
2.68	0	1.0105	0	0.48	0
0.56	0	1.00049	0	1.8	0
0.68	0	1.05531	0	3.64	0
2.36	0	1.00379	0	2.72	0
3.28	0	1.02259	0	2.04	0
2.56	0	1.05897	0	3.84	0
0.64	0	1.02393	0	2.36	0
1.16	0	1.00159	0	2.24	0
3.64	0	1.02283	0	2.72	0
2.48	0	1.00134	0	2.04	0
0.88	0	1.02454	0	0.92	0
1.12	0	1.02112	0	2.76	0
3.92	0	1.03248	0	2.8	0
3.04	0	0.99475	0	1.72	0
0.8	0	1.00696	0	2.28	0
2.4	0	1.03455	0	2	0
2.28	0	1.02112	0	2.84	0
3.76	0	1.01099	0	1.72	0
3.4	0	1.0177	0	1.72	0
2.88	0	1.02906	0	0.8	0
1.6	0	0.99011	0	2.24	0
0.48	0	1.02747	0	2.56	0
0.68	0	1.02393	0	2.76	0
1.92	0	1.00537	0	1.56	0
0.68	0	1.02173	0	0.76	0
3	0	1.02112	0	0.6	0
0.52	0	1.03248	0	2.56	0
2.44	0	0.994994	0	2.08	0
1.6	0	1.01624	0	1.96	0
1.28	0	1.01087	0	0.56	0
1.2	0	0.992918	0	2.32	0
1.2	0	1.02943	0	0.68	0
2.28	0	1.02002	0	2.8	0
3.28	0	1.03822	0	3.36	0
3.36	0	1.02259	0	2.04	0
0.52	0	1.01197	0	0.76	0
2.4	0	1.01294	0	3.36	0
2.32	0	1.00293	0	3.8	0
0.56	0	1.04054	0	2.44	0
2.72	0	0.999756	0	3	0
3.72	0	1.00183	0	3.72	0
2.8	0	0.981807	0	0.92	0
3.36	0	1.01941	0	3.64	0
2.4	0	1.0232	0	3.2	0
1.56	0	1.03614	0	1.68	0
3.24	0	1.05299	0	3.52	0
3.84	0	1.01416	0	1.36	0
3.12	0	1.00281	0	1.68	0
1.8	0	1.05043	0	3.2	0
3.56	0	0.996459	0	2.16	0
1.08	0	1.0232	0	3.76	0
3.52	0	0.999756	0	1.64	0
3.24	0	1.02967	0	1.88	0
3.52	0	0.992918	0	2.56	0
1.56	0	1.0409	0	3.12	0
0.56	0	1.02442	0	1	0
2.96	0	1.02161	0	3.64	0
3.24	0	1.01709	0	2.04	0
2.2	0	1.02198	0	3.44	0
1.88	0	1.0243	0	1.68	0
2.84	0	1.03394	0	1.88	0
2	0	1.02674	0	1.36	0
3.12	0	1.00403	0	2.08	0
1.64	0	0.989621	0	1.48	0
1.56	0	0.987546	0	1.04	0
2.36	0	1.02112	0	2.08	0
3.2	0	1.01111	0	3.56	0
2.76	0	1.02503	0	1.52	0
1.48	0	1.0326	0	2	0
1.04	0	1.01343	0	1.52	0
1.24	0	1.0348	0	2.52	0
2.48	0	1.01465	0	0.64	0
3.04	0	0.993162	0	2.12	0
0.92	0	1.04615	0	2.16	0
1.68	0	0.997314	0	2.56	0
1.08	0	1.04103	0	2.72	0
3.24	0	0.993162	0	0.76	0
1.6	0	1.00965	0	0.44	0
2.84	0	1.02442	0	2.72	0
1.16	0	0.982662	0	1.56	0
3.52	0	1.04017	0	3.48	0
0.28	0	1.02943	0	2.24	0
1.48	0	1.00012	0	1.6	0
0.92	0	0.996825	0	1.2	0
1.44	0	0.995482	0	2.72	0
0.56	0	1.00244	0	0.44	0
0.72	0	1.02784	0	1.8	0
3.24	0	1.03028	0	2.6	0
2.84	0	1.00012	0	3	0
2.04	0	1.0044	0	3.44	0
1.96	0	1.02063	0	3.2	0
0.72	0	1.03712	0	3.16	0
3.28	0	1.00464	0	0.68	0
2.2	0	1.00379	0	2.84	0
0.76	0	1.00293	0	1.72	0
0.52	0	0.990354	0	0.96	0
2.44	0	0.986325	0	0.24	0
2.48	0	0.989377	0	1.36	0
2.12	0	1.01453	0	3	0
2.92	0	1.01722	0	0.64	0
1.08	0	1.01661	0	3.28	0
0.56	0	1.01221	0	2.24	0
0.52	0	1.02137	0	2.08	0
2.44	0	0.992918	0	1.28	0
3.28	0	0.995604	0	3	0
0.92	0	0.986569	0	2.04	0
1.96	0	1.02039	0	2.04	0
1.96	0	1.00342	0	0.4	0
1.84	0	1.05275	0	3.08	0
2.6	0	1.04042	0	2	0
1.48	0	1.05519	0	3.16	0
1.8	0	1.04322	0	2.8	0
3.52	0	1.03724	0	1.28	0
1.48	0	1.02332	0	2.04	0
0.48	0	1.03431	0	2.96	0
2.48	0	1.00305	0	3.4	0
1.12	0	1.03968	0	1.2	0
2.44	0	1.02393	0	2.4	0
2.76	0	1.0177	0	3.44	0
1.72	0	1.01673	0	1.56	0
0.96	0	1.01661	0	1.72	0
1.12	0	0.993407	0	2.8	0
2.12	0	1.0525	0	3.24	0
1.72	0	1.00208	0	1.72	0
2.56	0	1.0199	0	2.2	0
0.68	0	1.01197	0	2.96	0
1.84	0	1.04029	0	3.2	0
1.08	0	1.01343	0	2.52	0
1.52	0	1.0602	0	3.44	0
0.72	0	1.04652	0	2.64	0
0.88	0	1.00989	0	2.4	0
2.28	0	1.00855	0	0.28	0
1.68	0	1.0326	0	2.04	0
1.36	0	1.04567	0	2.72	0
0.44	0	1.0011	0	2.16	0
0.72	0	0.976068	0	0.84	0
0.44	0	1.03297	0	1.48	0
2.28	0	1.02662	0	2.2	0
1.84	0	0.971795	0	0.28	0
1.64	0	0.981441	0	0.8	0
1.48	0	1.02796	0	0.88	0
0.96	0	0.978999	0	0.28	0
3.28	0	1.04335	0	1.72	0
1.24	0	1	0	2.4	0
1.92	0	1.04005	0	2.52	0
0.2	0	1.04481	0	2.92	0
2.56	0	1.03297	0	2.36	0
1.64	0	1.0326	0	0.28	0
1.24	0	1.01783	0	1.88	0
0.56	0	0.994139	0	2.28	0
1.08	0	0.986691	0	0.64	0
1.96	0	1.02906	0	2.64	0
3.12	0	1.03346	0	2.44	0
1.08	0	1.02943	0	2.32	0
0.84	0	1.00159	0	0.64	0
0.8	0	0.97619	0	0.56	0
2.6	0	1.00354	0	2	0
2.68	0	0.981807	0	0.52	0
1.4	0	1.00855	0	2.4	0
0.92	0	1.03773	0	2.12	0
3.2	0	0.986447	0	1.24	0
2.56	0	0.994872	0	1	0
3.28	0	1.04554	0	1.76	0
1.12	0	1.00183	0	2.24	0
1.6	0	1.03272	0	1.24	0
2.44	0	1.03529	0	3.24	0
1.68	0	0.995604	0	0.32	0
1.76	0	0.996703	0	2.44	0
0.32	0	1.01368	0	0.16	0
2.64	0	0.998413	0	3.08	0
1.88	0	1.02234	0	0.88	0
0.2	0	0.980952	0	0.4	0
1.68	0	1.00476	0	2.28	0
0.32	0	1.04823	0	3.2	0
0.16	0	1.01758	0	3.04	0
2	0	1.0177	0	2.08	0
0.56	0	1.02503	0	0.56	0
1.56	0	0.972527	0	0.12	0
2.2	0	1.03529	0	2.72	0
2.4	0	0.996703	0	2.88	0
1.12	0	1.00562	0	2.56	0
1.68	0	1.01917	0	2.12	0
0.56	0	1.01282	0	1.72	0
2.6	0	1.00537	0	2.96	0
1.96	0	1.01722	0	3.04	0
2.56	0	1.021	0	2.12	0
2.48	0	1.02613	0	2.68	0
2.2	0	1.00415	0	1.68	0
2.08	0	0.991697	0	0.36	0
1.68	0	1.02161	0	1.4	0
2.52	0	1.02149	0	0.72	0
2.2	0	0.981074	0	0.52	0
2.72	0	1.02051	0	1.2	0
1.8	0	1.02723	0	2.44	0
0.68	0	1.00159	0	0.52	0
0.4	0	1.01429	0	2.24	0
1.36	0	1.03822	0	1.72	0
0.6	0	1.03748	0	1.8	0
2.4	0	0.999023	0	1.2	0
1.24	0	0.974603	0	0.2	0
0.92	0	0.993407	0	1.12	0
0.44	0	0.994139	0	2.08	0
1.08	0	1.01807	0	1.32	0
1.56	0	1.01746	0	0.36	0
1.64	0	0.983272	0	1.44	0
0.24	0	1.00208	0	0.52	0
0.72	0	1.02259	0	2.36	0
2.24	0	1.02393	0	0.8	0
1.6	0	1.02967	0	1.64	0
2.64	0	0.985226	0	0.52	0
3.08	0	0.999878	0	0.36	0
0.32	0	0.998779	0	0.96	0
0.64	0	1.03346	0	2.52	0
1.16	0	1.03883	0	2.84	0
2.48	0	1.02894	0	0.96	0
1.84	0	1.01917	0	0.2	0
0.08	0	1.04212	0	1.32	0
2.56	0	1.01453	0	2.84	0
1.96	0	1.02918	0	0.2	0
2.48	0	1.04786	0	2.72	0
0.44	0	1.02637	0	2.4	0
2.12	0	1.0022	0	2.56	0
0.6	0	1.0105	0	1.32	0
0.44	0	1.02711	0	0.08	0
2.92	0	1.00928	0	0.48	0
1.44	0	0.991331	0	1.16	0
2.28	0	1.03138	0	2.72	0
2.68	0	1.0409	0	2.96	0
0.52	0	1.00855	0	0.64	0
2.76	0	0.989988	0	1.24	0
1.32	0	1.01087	0	2.52	0
0.12	0	1.03443	0	3.04	0
2.8	0	1.04237	0	1.4	0
0.92	0	1.00647	0	1.64	0
2.52	0	1.01306	0	1.8	0
0.48	0	1.03541	0	1	0
1.56	0	1.04969	0	2.32	0
2.52	0	1.02125	0	1.4	0
0.24	0	1.01306	0	2.68	0
1.44	0	1.01294	0	2.24	0
2.12	0	1.05397	0	2.68	0
1.88	0	1.02088	0	2.2	0
2.88	0	1.02503	0	2.56	0
0.64	0	0.986569	0	0.6	0
1.44	0	0.994017	0	1.8	0
0.28	0	0.980708	0	0.36	0
1.56	0	1.01612	0	1.68	0
2.6	0	1.03138	0	1.36	0
0.28	0	1.01148	0	1.08	0
2.88	0	0.986325	0	1.68	0
0.52	0	0.99304	0	2.36	0
0.88	0	1.02332	0	2.04	0
0.88	0	0.98486	0	1.44	0
1.72	0	0.984737	0	0.8	0
2.56	0	1.04164	0	2.8	0
1.92	0	1.04774	0	2.6	0
2.52	0	1.00708	0	2.48	0
2.56	0	1.03797	0	1.56	0
0.48	0	1.01563	0	1.48	0
0.88	0	1.03553	0	2.84	0
1.44	0	1.01429	0	1.24	0
2.56	0	0.992186	0	1.04	0
0.68	0	1.03614	0	0.8	0
2.08	0	1.00598	0	0.88	0
1.04	0	1.00611	0	2.32	0
1.76	0	1.01563	0	1.16	0
0.48	0	1.02112	0	1.08	0
2.2	0	0.971673	0	0	0
2.28	0	0.985226	0	0.28	0
2.44	0	1.02076	0	0.08	0
2.76	0	1.01697	0	0.32	0
1.44	0	1.01282	0	2.52	0
0	0	0.995238	0	1.92	0
0.2	0	0.984982	0	1.84	0
0.2	0	0.987546	0	1.2	0
1.56	0	1.03443	0	1.8	0
0.72	0	1.01722	0	2.56	0
0.84	0	0.995116	0	0.96	0
0.36	0	1.01074	0	0.76	0
1.84	0	0.972527	0	0.36	0
1	0	1.02576	0	2.68	0
2.52	0	1.04042	0	1.84	0
2.76	0	1.03468	0	0.84	0
1.2	0	1.03199	0	2.76	0
0.88	0	1.01929	0	1.4	0
2.08	0	1.04212	0	2.4	0
2.8	0	1.00281	0	0.24	0
2.28	0	0.982418	0	0	0
0.16	0	1.02186	0	2.4	0
2.24	0	1.00855	0	0.08	0
0.68	0	1.0315	0	0.2	0
0.84	0	1.04505	0	2.68	0
0.48	0	1.01258	0	2.4	0
1.28	0	1.01038	0	1.16	0
0.48	0	1.03529	0	1.84	0
2.32	0	0.989499	0	0.88	0
1.68	0	1.0486	0	2.64	0
0.04	0	1.00147	0	1.56	0
0.68	0	1.02369	0	0.6	0
1.84	0	1.00098	0	0.72	0
0.36	0	1.02869	0	2.16	0
1.28	0	1.05226	0	2.6	0
1.92	0	1.01612	0	0.64	0
0.48	0	0.995726	0	1.28	0
0.64	0	1.016	0	0.96	0
2.76	0	1.03956	0	2.32	0
0.2	0	1.02283	0	0.52	0
2.16	0	0.997924	0	2.24	0
1.32	0	1.0094	0	1.8	0
0.72	0	1.00269	0	1.12	0
0.72	0	1.00562	0	0.8	0
2.08	0	0.978755	0	0	0
1.12	0	1.00085	0	1.72	0
0.88	0	1.00513	0	0.6	0
0.84	0	1.02295	0	0.72	0
1.8	0	1.0149	0	2.4	0
2.52	0	1.02283	0	0.76	0
0.08	0	1.01722	0	2	0
2.16	0	1.00305	0	0.4	0
1.64	0	1.00781	0	1.72	0
1.8	0	1.00684	0	2.44	0
2.56	0	1.0337	0	1	0
0.28	0	1.0138	0	2.44	0
0.68	0	1.02637	0	2.04	0
0.96	0	0.99243	0	0.44	0
2	0	1.03089	0	2.12	0
1.6	0	1.00208	0	1.76	0
1.36	0	0.991087	0	0.16	0
1.24	0	0.976923	0	0	0
0.88	0	1.00098	0	1.24	0
0.64	0	0.983394	0	0.6	0
0.72	0	0.990354	0	1.48	0
0.44	0	1.02527	0	1.84	0
0	0	1.02821	0	1.76	0
0.32	0	1.01087	0	2.48	0
1.84	0	1.02796	0	2	0
1.48	0	0.999023	0	0.52	0
2.44	0	0.998535	0	0.36	0
0.64	0	1.02784	0	0.8	0
0	0	1.0326	0	0.24	0
1.04	0	1.01416	0	0.32	0
0.32	0	0.980464	0	1.28	0
1.8	0	1.03223	0	0.76	0
0.56	0	1.02759	0	2.2	0
0.72	0	0.989011	0	0.6	0
1.96	0	0.990965	0	0	0
1.64	0	1.01734	0	0.44	0
0.4	0	1.02698	0	0.36	0
2.32	0	0.997192	0	0.84	0
1.04	0	0.976923	0	0.04	0
1.56	0	0.988645	0	0.04	0
2.36	0	0.990476	0	0.32	0
0.96	0	1.01538	0	1.12	0
2.36	0	0.995726	0	1.48	0
1.68	0	1.02711	0	1.56	0
1.92	0	1.00024	0	1.68	0
0.4	0	0.990598	0	0.92	0
1.56	0	1.04628	0	2.16	0
1.92	0	0.987668	0	0.64	0
0.32	0	1.03089	0	2	0
2	0	1.02015	0	1.28	0
0.52	0	1.01575	0	1.36	0
1.84	0	0.995116	0	0.2	0
0.08	0	1.01648	0	1.92	0
1.64	0	0.992552	0	0.68	0
0.52	0	0.985714	0	1.92	0
1.36	0	1.00733	0	0.92	0
1.72	0	1.03907	0	1.48	0
1.12	0	1.02002	0	2.32	0
2.08	0	0.990232	0	0.72	0
0.92	0	1.02918	0	0.68	0
0.84	0	0.999878	0	1.16	0
1	0	1.01233	0	0.04	0
1.6	0	1.00965	0	1.64	0
2	0	0.996581	0	2.32	0
1.48	0	0.991087	0	1.44	0
0.6	0	1.01404	0	0	0
1.04	0	1.02295	0	2.24	0
0.44	0	0.998901	0	0.28	0
0.6	0	1.02076	0	2.24	0
2.08	0	1.03773	0	1.48	0
1.56	0	1.02454	0	0.08	0
1.68	0	1.01893	0	1.08	0
2.4	0	1.00549	0	1.16	0
2.28	0	1.00415	0	2.48	0
1.52	0	0.993407	0	1.44	0
0.08	0	1.03553	0	2	0
0.2	0	1.00037	0	0.12	0
1.96	0	0.997192	0	0.88	0
2.44	0	1.02173	0	2.44	0
1.44	0	1.03761	0	1.84	0
0.64	0	1.01429	0	2.28	0
1.96	0	0.996215	0	1.72	0
2.24	0	1.01587	0	2.08	0
1.28	0	1.00427	0	2	0
1.6	0	0.985836	0	0	0
1.4	0	1.00855	0	1.76	0
0.76	0	0.999145	0	1.08	0
0.12	0	0.988034	0	1	0
2.08	0	1.01685	0	1.08	0
0.88	0	1.02479	0	0.12	0
1.04	0	1.00549	0	0.68	0
0	0	0.990476	0	2.16	0
1.12	0	1.01709	0	1.76	0
2.44	0	1.03211	0	0.96	0
0.56	0	1.02161	0	0.2	0
1.72	0	1.03687	0	2.04	0
1.48	0	1.02821	0	1.12	0
1.84	0	0.98083	0	0.92	0
1.04	0	1.01074	0	0.12	0
1.96	0	1.01392	0	1.04	0
1.52	0	1.02381	0	0.04	0
2.2	0	1.03858	0	2.4	0
0.32	0	1.02247	0	1.36	0
1.44	0	1.02601	0	0	0
2.24	0	0.992063	0	1.12	0
0.68	0	0.98779	0	0	0
1.04	0	1.01099	0	0.88	0
1.16	0	1.01355	0	1.8	0
2	0	1.01819	0	0.2	0
1.28	0	1.03773	0	0.88	0
0.52	0	1.02613	0	0.68	0
0	0	1.01551	0	0.36	0
2.12	0	0.99243	0	1.32	0
2.16	0	0.988889	0	1.12	0
1.2	0	0.986325	0	0.96	0
1.2	0	0.998901	0	1.12	0
0.08	0	1.02906	0	1.68	0
2	0	1.01355	0	0.24	0
0.44	0	1.03443	0	1.64	0
2.08	0	0.989499	0	0.48	0
0.48	0	0.975946	0	0	0
0	0	0.985714	0	1.12	0
1.36	0	1.00549	0	0.12	0
0.04	0	1.03919	0	1.28	0
0.68	0	0.985104	0	0.84	0
2	0	0.984249	0	0	0
0.12	0	1.03712	0	1.08	0
1.08	0	1.00159	0	1.8	0
1.8	0	1.02869	0	1.6	0
1.04	0	0.980464	0	1.12	0
1.76	0	1.0044	0	0.4	0
1	0	1.00159	0	0.92	0
0.56	0	0.989255	0	1.76	0
0.44	0	1.00525	0	2.12	0
0.92	0	1.03443	0	2.24	0
2.28	0	1.00342	0	0.52	0
0	0	1.00037	0	1	0
1.52	0	1.00427	0	1.28	0
1.28	0	0.985958	0	1.8	0
1.32	0	0.972772	0	0.04	0
0	0	0.989377	0	0.52	0
0.2	0	1.02039	0	0.48	0
1.48	0	1.02747	0	1.88	0
0.32	0	1.00317	0	0.16	0
0	0	0.999023	0	0.32	0
1.6	0	1.03284	0	1.4	0
0.04	0	1.01245	0	1.72	0
0.92	0	1.0011	0	1.92	0
0.56	0	1.03736	0	1.64	0
0	0	1.00891	0	0.08	0
2	0	0.996215	0	2	0
0.96	0	0.976679	0	0.8	0
1.36	0	1.01868	0	0.84	0
0.4	0	1.02711	0	2.16	0
0.6	0	1.02137	0	0.2	0
2.16	0	1.02357	0	1.92	0
0.88	0	1.01026	0	1.56	0
1.28	0	1.03028	0	1.44	0
0.88	0	1.04176	0	2.08	0
0.64	0	1.04176	0	1.4	0
1.52	0	1.00244	0	2.08	0
1.72	0	1.01893	0	1.84	0
2.16	0	1.01648	0	0.36	0
1.4	0	1.04054	0	1.2	0
1.64	0	1.0431	0	1.88	0
0.04	0	0.999145	0	1.28	0
1.2	0	0.996459	0	1.64	0
1.68	0	1.03553	0	1.2	0
0.04	0	0.985836	0	0	0
1.44	0	0.974847	0	0.16	0
0	0	1.00415	0	1.08	0
0.28	0	1.00525	0	1.4	0
1.52	0	1.01453	0	1.72	0
1.24	0	1.02442	0	0	0
0.08	0	1.02088	0	1.68	0
2.16	0	0.998046	0	0	0
1.88	0	1.00537	0	1.28	0
1.32	0	0.986935	0	1.28	0
2.04	0	1.01978	0	0.28	0
0.52	0	1.03639	0	1.32	0
1.76	0	1.01697	0	0.6	0
0.08	0	1.04518	0	2	0
0.32	0	0.978144	0	0.04	0
1.4	0	1.02015	0	1.36	0
1.04	0	1.0381	0	1.72	0
0.24	0	1.02735	0	1.96	0
1.48	0	1.02686	0	1.36	0
0	0	1.0116	0	0.28	0
0	0	0.969963	0	0	0
0.32	0	0.983883	0	0.56	0
1.76	0	1.01746	0	0	0
0.24	0	1.0083	0	1.84	0
1.04	0	1.00464	0	0.12	0
1.12	0	1.03333	0	1.04	0
1.36	0	1.01172	0	0.6	0
0.68	0	0.994872	0	1	0
0.12	0	1.01013	0	0.48	0
1.92	0	1.01429	0	1	0
0	0	1.01343	0	1	0
0.8	0	0.993529	0	0.32	0
0.88	0	0.991941	0	0.88	0
0.2	0	1.01441	0	1.48	0
0.04	0	1.02295	0	0.56	0
0	0	1.01734	0	1.52	0
1.52	0	1.00952	0	1.28	0
0.08	0	1.01465	0	1.12	0
1.44	0	1.01868	0	0.84	0
0.8	0	1.03394	0	0.52	0
0.92	0	0.98022	0	1.28	0
0.48	0	1.03907	0	1	0
0.6	0	0.990232	0	0	0
1.52	0	0.971673	0	0	0
1.16	0	1.04176	0	2	0
0.08	0	1.02039	0	0	0
0.32	0	1.00989	0	1.08	0
1.32	0	1.04505	0	2.04	0
2.08	0	0.984493	0	0.08	0
0.56	0	1.00623	0	0	0
1.36	0	0.981685	0	0.84	0
0.48	0	1.03687	0	1.76	0
0.52	0	0.974603	0	0	0
0	0	1.0072	0	0.44	0
1.36	0	1.02015	0	0	0
1.92	0	0.997558	0	1.6	0
0.12	0	0.992918	0	0.08	0
0.88	0	1.01221	0	0.48	0
0	0	1.0304	0	1.32	0
1	0	1.0337	0	1.88	0
0	0	1.02784	0	1.04	0
0.8	0	1.02967	0	2.04	0
1.16	0	1.04457	0	1.72	0
0.64	0	1.01526	0	1.28	0
0.2	0	1.03126	0	2.04	0
0.48	0	1.03028	0	1.52	0
0.76	0	0.993773	0	0.28	0
0.44	0	1.01221	0	0.64	0
1.56	0	0.985592	0	1.92	0
0.16	0	0.984982	0	1.88	0
1.04	0	1.00195	0	1.68	0
1.08	0	1.0011	0	0.24	0
0	0	1.00391	0	0.56	0
1.08	0	0.978266	0	0	0
1.24	0	0.972039	0	0	0
1.32	0	0.994383	0	0.2	0
0.92	0	0.981929	0	0.48	0
0.28	0	0.995971	0	0.4	0
1.64	0	1.01905	0	1.72	0
1.92	0	0.996215	0	0.88	0
0.08	0	1.00293	0	0	0
0.76	0	1.00452	0	1.68	0
0.36	0	1.00049	0	0	0
1.52	0	0.989133	0	0.4	0
0.88	0	1.01563	0	0.92	0
1.32	0	1.0022	0	1.84	0
0.76	0	1.03358	0	0.96	0
1.44	0	1.02027	0	1.32	0
0.68	0	0.993651	0	1.4	0
1.04	0	0.98486	0	1.52	0
1.12	0	0.995482	0	0	0
0.84	0	0.978755	0	0.44	0
0.6	0	1.02466	0	1.88	0
0	0	0.979853	0	0.12	0
1.48	0	1.00354	0	1.24	0
0.68	0	0.989621	0	0.72	0
0.32	0	1.00159	0	1.08	0
1.2	0	1.02344	0	0	0
0.68	0	1.01746	0	1.48	0
1.72	0	1.00256	0	0	0
0.4	0	1.01209	0	1.8	0
1.04	0	1.00842	0	0.12	0
1.36	0	1.0293	0	0.92	0
1.92	0	0.987546	0	0	0
0.52	0	0.985348	0	0.88	0
1.2	0	1.01013	0	1.92	0
0.72	0	1.00525	0	1.12	0
0.32	0	1.02625	0	1.4	0
1.52	0	0.995604	0	0	0
